Time,CURRENT,mA
24269,CURRENT,1031,1
24272,CURRENT,1003,1
24274,CURRENT,905,1
24278,CURRENT,930,1
24281,CURRENT,942,1
24283,CURRENT,908,1
24286,CURRENT,999,1
24289,CURRENT,943,1
24291,CURRENT,939,1
24294,CURRENT,996,1
24296,CURRENT,959,1
24299,CURRENT,853,1
24302,CURRENT,973,1
24304,CURRENT,986,1
24307,CURRENT,988,1
24310,CURRENT,966,1
24312,CURRENT,940,1
24315,CURRENT,1021,1
24318,CURRENT,892,1
24321,CURRENT,988,1
24324,CURRENT,940,1
24327,CURRENT,980,1
24329,CURRENT,990,1
24332,CURRENT,974,1
24335,CURRENT,885,1
24337,CURRENT,939,1
24340,CURRENT,990,1
24343,CURRENT,939,1
24345,CURRENT,995,1
24348,CURRENT,927,1
24351,CURRENT,1033,1
24353,CURRENT,940,1
24356,CURRENT,953,1
24359,CURRENT,967,1
24361,CURRENT,919,1
24365,CURRENT,996,1
24368,CURRENT,942,1
24370,CURRENT,922,1
24373,CURRENT,915,1
24376,CURRENT,934,1
24378,CURRENT,953,1
24381,CURRENT,938,1
24384,CURRENT,1007,1
24386,CURRENT,1010,1
24389,CURRENT,949,1
24392,CURRENT,879,1
24394,CURRENT,1015,1
24397,CURRENT,949,1
24400,CURRENT,956,1
24403,CURRENT,980,1
24406,CURRENT,936,1
24409,CURRENT,964,1
24411,CURRENT,903,1
24414,CURRENT,966,1
24417,CURRENT,965,1
24419,CURRENT,933,1
24422,CURRENT,991,1
24425,CURRENT,947,1
24427,CURRENT,906,1
24430,CURRENT,919,1
24433,CURRENT,981,1
24435,CURRENT,925,1
24438,CURRENT,997,1
24441,CURRENT,992,1
24443,CURRENT,1039,1
24446,CURRENT,999,1
24450,CURRENT,910,1
24452,CURRENT,992,1
24455,CURRENT,935,1
24458,CURRENT,1008,1
24460,CURRENT,938,1
24463,CURRENT,926,1
24466,CURRENT,938,1
24468,CURRENT,926,1
24471,CURRENT,958,1
24474,CURRENT,962,1
24476,CURRENT,1002,1
24479,CURRENT,1000,1
24482,CURRENT,991,1
24485,CURRENT,854,1
24487,CURRENT,932,1
24491,CURRENT,984,1
24493,CURRENT,913,1
24496,CURRENT,983,1
24499,CURRENT,953,1
24501,CURRENT,1014,1
24504,CURRENT,910,1
24507,CURRENT,963,1
24510,CURRENT,931,1
24512,CURRENT,937,1
24515,CURRENT,994,1
24517,CURRENT,963,1
24520,CURRENT,912,1
24523,CURRENT,938,1
24525,CURRENT,971,1
24528,CURRENT,913,1
24531,CURRENT,974,1
24534,CURRENT,998,1
24537,CURRENT,1054,1
24540,CURRENT,978,1
24542,CURRENT,917,1
24545,CURRENT,928,1
24548,CURRENT,929,1
24550,CURRENT,945,1
24553,CURRENT,964,1
24556,CURRENT,968,1
24558,CURRENT,916,1
24561,CURRENT,1039,1
24564,CURRENT,969,1
24566,CURRENT,903,1
24569,CURRENT,998,1
24572,CURRENT,1007,1
24576,CURRENT,1014,1
24578,CURRENT,873,1
24581,CURRENT,932,1
24584,CURRENT,967,1
24586,CURRENT,908,1
24589,CURRENT,961,1
24592,CURRENT,944,1
24594,CURRENT,968,1
24597,CURRENT,1004,1
24600,CURRENT,962,1
24602,CURRENT,852,1
24605,CURRENT,961,1
24608,CURRENT,966,1
24610,CURRENT,992,1
24613,CURRENT,1009,1
24616,CURRENT,932,1
24619,CURRENT,998,1
24622,CURRENT,892,1
24625,CURRENT,1024,1
24627,CURRENT,980,1
24630,CURRENT,1050,1
24633,CURRENT,982,1
24635,CURRENT,960,1
24638,CURRENT,920,1
24641,CURRENT,936,1
24643,CURRENT,969,1
24646,CURRENT,964,1
24649,CURRENT,946,1
24651,CURRENT,934,1
24654,CURRENT,1069,1
24657,CURRENT,943,1
24659,CURRENT,909,1
24663,CURRENT,943,1
24666,CURRENT,940,1
24668,CURRENT,1003,1
24671,CURRENT,912,1
24674,CURRENT,935,1
24676,CURRENT,954,1
24679,CURRENT,929,1
24682,CURRENT,996,1
24684,CURRENT,969,1
24687,CURRENT,933,1
24690,CURRENT,996,1
24692,CURRENT,967,1
24695,CURRENT,865,1
24698,CURRENT,969,1
24700,CURRENT,979,1
24704,CURRENT,986,1
24707,CURRENT,999,1
24709,CURRENT,938,1
24712,CURRENT,968,1
24715,CURRENT,930,1
24717,CURRENT,959,1
24720,CURRENT,937,1
24723,CURRENT,976,1
24725,CURRENT,1022,1
24728,CURRENT,1003,1
24731,CURRENT,883,1
24733,CURRENT,941,1
24736,CURRENT,990,1
24739,CURRENT,945,1
24741,CURRENT,988,1
24744,CURRENT,939,1
24748,CURRENT,1066,1
24750,CURRENT,923,1
24753,CURRENT,957,1
24756,CURRENT,1000,1
24758,CURRENT,917,1
24761,CURRENT,979,1
24764,CURRENT,968,1
24766,CURRENT,930,1
24769,CURRENT,936,1
24772,CURRENT,946,1
24774,CURRENT,964,1
24777,CURRENT,938,1
24780,CURRENT,1012,1
24782,CURRENT,1032,1
24785,CURRENT,960,1
24788,CURRENT,861,1
24791,CURRENT,996,1
24794,CURRENT,974,1
24797,CURRENT,995,1
24799,CURRENT,991,1
24802,CURRENT,947,1
24805,CURRENT,946,1
24807,CURRENT,896,1
24810,CURRENT,964,1
24813,CURRENT,949,1
24815,CURRENT,979,1
24818,CURRENT,983,1
24821,CURRENT,944,1
24823,CURRENT,906,1
24826,CURRENT,937,1
24829,CURRENT,996,1
24832,CURRENT,925,1
24835,CURRENT,998,1
24838,CURRENT,951,1
24840,CURRENT,1086,1
24843,CURRENT,1000,1
24846,CURRENT,956,1
24848,CURRENT,929,1
24851,CURRENT,941,1
24854,CURRENT,1021,1
24856,CURRENT,938,1
24859,CURRENT,923,1
24862,CURRENT,922,1
24864,CURRENT,954,1
24867,CURRENT,958,1
24870,CURRENT,945,1
24872,CURRENT,1004,1
24876,CURRENT,1030,1
24879,CURRENT,975,1
24882,CURRENT,883,1
24884,CURRENT,941,1
24887,CURRENT,952,1
24889,CURRENT,908,1
24892,CURRENT,1004,1
24895,CURRENT,942,1
24898,CURRENT,946,1
24900,CURRENT,916,1
24903,CURRENT,967,1
24905,CURRENT,927,1
24908,CURRENT,972,1
24911,CURRENT,991,1
24913,CURRENT,1033,1
24916,CURRENT,906,1
24920,CURRENT,941,1
24923,CURRENT,995,1
24925,CURRENT,913,1
24928,CURRENT,983,1
24930,CURRENT,966,1
24933,CURRENT,1044,1
24936,CURRENT,999,1
24939,CURRENT,925,1
24941,CURRENT,921,1
24944,CURRENT,935,1
24947,CURRENT,955,1
24949,CURRENT,939,1
24952,CURRENT,968,1
24954,CURRENT,925,1
24957,CURRENT,1010,1
24961,CURRENT,969,1
24964,CURRENT,950,1
24966,CURRENT,984,1
24969,CURRENT,999,1
24971,CURRENT,975,1
24974,CURRENT,864,1
24977,CURRENT,930,1
24979,CURRENT,1008,1
24982,CURRENT,919,1
24985,CURRENT,999,1
24988,CURRENT,959,1
24990,CURRENT,1025,1
24993,CURRENT,996,1
24996,CURRENT,978,1
24998,CURRENT,916,1
25001,CURRENT,964,1
25005,CURRENT,981,1
25007,CURRENT,941,1
25010,CURRENT,966,1
25013,CURRENT,943,1
25015,CURRENT,1068,1
25018,CURRENT,924,1
25021,CURRENT,968,1
25023,CURRENT,984,1
25026,CURRENT,1047,1
25029,CURRENT,1013,1
25031,CURRENT,952,1
25034,CURRENT,924,1
25037,CURRENT,933,1
25039,CURRENT,919,1
25042,CURRENT,976,1
25046,CURRENT,969,1
25048,CURRENT,940,1
25051,CURRENT,1007,1
25054,CURRENT,960,1
25056,CURRENT,859,1
25059,CURRENT,985,1
25062,CURRENT,1003,1
25064,CURRENT,960,1
25067,CURRENT,881,1
25070,CURRENT,956,1
25072,CURRENT,1009,1
25075,CURRENT,897,1
25078,CURRENT,1011,1
25080,CURRENT,962,1
25083,CURRENT,1021,1
25086,CURRENT,988,1
25090,CURRENT,982,1
25092,CURRENT,896,1
25095,CURRENT,941,1
25098,CURRENT,994,1
25100,CURRENT,949,1
25103,CURRENT,911,1
25105,CURRENT,934,1
25108,CURRENT,986,1
25111,CURRENT,943,1
25113,CURRENT,974,1
25116,CURRENT,999,1
25119,CURRENT,1023,1
25121,CURRENT,1005,1
25124,CURRENT,906,1
25127,CURRENT,926,1
25131,CURRENT,946,1
25133,CURRENT,922,1
25136,CURRENT,967,1
25139,CURRENT,934,1
25141,CURRENT,1008,1
25144,CURRENT,998,1
25147,CURRENT,960,1
25149,CURRENT,867,1
25152,CURRENT,948,1
25155,CURRENT,1001,1
25157,CURRENT,947,1
25160,CURRENT,916,1
25163,CURRENT,938,1
25165,CURRENT,973,1
25168,CURRENT,961,1
25171,CURRENT,973,1
25174,CURRENT,1001,1
25177,CURRENT,1016,1
25180,CURRENT,995,1
25182,CURRENT,912,1
25185,CURRENT,939,1
25188,CURRENT,943,1
25190,CURRENT,918,1
25193,CURRENT,971,1
25196,CURRENT,929,1
25198,CURRENT,964,1
25201,CURRENT,1000,1
25204,CURRENT,964,1
25206,CURRENT,942,1
25209,CURRENT,973,1
25212,CURRENT,1002,1
25214,CURRENT,967,1
25218,CURRENT,884,1
25221,CURRENT,945,1
25223,CURRENT,999,1
25226,CURRENT,914,1
25229,CURRENT,981,1
25231,CURRENT,1000,1
25234,CURRENT,1068,1
25237,CURRENT,979,1
25239,CURRENT,959,1
25242,CURRENT,926,1
25245,CURRENT,963,1
25247,CURRENT,973,1
25250,CURRENT,953,1
25253,CURRENT,992,1
25255,CURRENT,927,1
25259,CURRENT,971,1
25262,CURRENT,961,1
25264,CURRENT,1006,1
25267,CURRENT,997,1
25270,CURRENT,1096,1
25273,CURRENT,1007,1
25275,CURRENT,932,1
25278,CURRENT,926,1
25281,CURRENT,950,1
25283,CURRENT,961,1
25286,CURRENT,927,1
25289,CURRENT,949,1
25291,CURRENT,946,1
25294,CURRENT,1015,1
25297,CURRENT,966,1
25299,CURRENT,969,1
25303,CURRENT,988,1
25306,CURRENT,1001,1
25308,CURRENT,1006,1
25311,CURRENT,864,1
25314,CURRENT,939,1
25316,CURRENT,990,1
25319,CURRENT,899,1
25322,CURRENT,1038,1
25324,CURRENT,970,1
25327,CURRENT,1035,1
25330,CURRENT,988,1
25332,CURRENT,967,1
25335,CURRENT,924,1
25338,CURRENT,942,1
25340,CURRENT,982,1
25344,CURRENT,970,1
25347,CURRENT,922,1
25349,CURRENT,939,1
25352,CURRENT,956,1
25355,CURRENT,947,1
25357,CURRENT,950,1
25360,CURRENT,1005,1
25363,CURRENT,1019,1
25365,CURRENT,1012,1
25368,CURRENT,900,1
25371,CURRENT,951,1
25374,CURRENT,976,1
25376,CURRENT,915,1
25379,CURRENT,1003,1
25382,CURRENT,938,1
25384,CURRENT,963,1
25388,CURRENT,912,1
25391,CURRENT,972,1
25393,CURRENT,958,1
25396,CURRENT,962,1
25399,CURRENT,996,1
25401,CURRENT,973,1
25404,CURRENT,909,1
25406,CURRENT,933,1
25409,CURRENT,996,1
25412,CURRENT,921,1
25414,CURRENT,980,1
25417,CURRENT,968,1
25420,CURRENT,1092,1
25423,CURRENT,1014,1
25425,CURRENT,949,1
25428,CURRENT,920,1
25432,CURRENT,990,1
25434,CURRENT,930,1
25437,CURRENT,969,1
25440,CURRENT,932,1
25442,CURRENT,1007,1
25445,CURRENT,936,1
25448,CURRENT,893,1
25450,CURRENT,961,1
25453,CURRENT,915,1
25456,CURRENT,959,1
25458,CURRENT,969,1
25461,CURRENT,997,1
25464,CURRENT,1006,1
25466,CURRENT,860,1
25469,CURRENT,943,1
25473,CURRENT,991,1
25475,CURRENT,899,1
25478,CURRENT,956,1
25481,CURRENT,943,1
25483,CURRENT,1054,1
25486,CURRENT,1009,1
25489,CURRENT,902,1
25491,CURRENT,932,1
25494,CURRENT,984,1
25497,CURRENT,899,1
25499,CURRENT,1007,1
25502,CURRENT,922,1
25505,CURRENT,1033,1
25507,CURRENT,965,1
25510,CURRENT,838,1
25513,CURRENT,928,1
25516,CURRENT,897,1
25519,CURRENT,958,1
25522,CURRENT,980,1
25524,CURRENT,982,1
25527,CURRENT,944,1
25530,CURRENT,891,1
25532,CURRENT,925,1
25535,CURRENT,973,1
25538,CURRENT,951,1
25540,CURRENT,944,1
25543,CURRENT,978,1
25546,CURRENT,1009,1
25548,CURRENT,936,1
25551,CURRENT,916,1
25554,CURRENT,928,1
25556,CURRENT,929,1
25560,CURRENT,954,1
25563,CURRENT,957,1
25565,CURRENT,1007,1
25568,CURRENT,1003,1
25571,CURRENT,880,1
25573,CURRENT,916,1
25576,CURRENT,897,1
25579,CURRENT,918,1
25581,CURRENT,953,1
25584,CURRENT,984,1
25587,CURRENT,955,1
25589,CURRENT,979,1
25592,CURRENT,1021,1
25595,CURRENT,912,1
25597,CURRENT,892,1
25601,CURRENT,946,1
25604,CURRENT,947,1
25606,CURRENT,965,1
25609,CURRENT,997,1
25612,CURRENT,1033,1
25614,CURRENT,962,1
25617,CURRENT,847,1
25620,CURRENT,955,1
25622,CURRENT,985,1
25625,CURRENT,885,1
25628,CURRENT,1003,1
25630,CURRENT,961,1
25633,CURRENT,1088,1
25636,CURRENT,1018,1
25639,CURRENT,945,1
25641,CURRENT,932,1
25645,CURRENT,952,1
25648,CURRENT,913,1
25650,CURRENT,1003,1
25653,CURRENT,944,1
25656,CURRENT,1015,1
25658,CURRENT,914,1
25661,CURRENT,973,1
25664,CURRENT,978,1
25666,CURRENT,958,1
25669,CURRENT,988,1
25672,CURRENT,965,1
25674,CURRENT,925,1
25677,CURRENT,924,1
25680,CURRENT,932,1
25682,CURRENT,958,1
25686,CURRENT,945,1
25689,CURRENT,1032,1
25691,CURRENT,1010,1
25694,CURRENT,955,1
25697,CURRENT,858,1
25699,CURRENT,1016,1
25702,CURRENT,995,1
25705,CURRENT,945,1
25707,CURRENT,1017,1
25710,CURRENT,942,1
25713,CURRENT,1041,1
25716,CURRENT,903,1
25718,CURRENT,976,1
25721,CURRENT,962,1
25724,CURRENT,936,1
25726,CURRENT,984,1
25730,CURRENT,953,1
25732,CURRENT,922,1
25735,CURRENT,927,1
25738,CURRENT,951,1
25740,CURRENT,970,1
25743,CURRENT,971,1
25746,CURRENT,1005,1
25749,CURRENT,1010,1
25751,CURRENT,959,1
25754,CURRENT,861,1
25757,CURRENT,1012,1
25759,CURRENT,995,1
25762,CURRENT,1001,1
25765,CURRENT,1003,1
25767,CURRENT,940,1
25771,CURRENT,1048,1
25774,CURRENT,902,1
25776,CURRENT,986,1
25779,CURRENT,962,1
25782,CURRENT,1065,1
25785,CURRENT,992,1
25787,CURRENT,914,1
25790,CURRENT,930,1
25793,CURRENT,957,1
25795,CURRENT,909,1
25798,CURRENT,1005,1
25801,CURRENT,975,1
25803,CURRENT,988,1
25806,CURRENT,993,1
25809,CURRENT,979,1
25811,CURRENT,906,1
25815,CURRENT,958,1
25818,CURRENT,1007,1
25820,CURRENT,963,1
25823,CURRENT,861,1
25826,CURRENT,934,1
25828,CURRENT,993,1
25831,CURRENT,900,1
25834,CURRENT,1009,1
25836,CURRENT,959,1
25839,CURRENT,1082,1
25842,CURRENT,1013,1
25844,CURRENT,934,1
25847,CURRENT,927,1
25850,CURRENT,948,1
25852,CURRENT,952,1
25856,CURRENT,966,1
25859,CURRENT,931,1
25861,CURRENT,956,1
25864,CURRENT,988,1
25867,CURRENT,970,1
25869,CURRENT,910,1
25872,CURRENT,961,1
25875,CURRENT,997,1
25877,CURRENT,941,1
25880,CURRENT,922,1
25883,CURRENT,918,1
25885,CURRENT,942,1
25888,CURRENT,964,1
25891,CURRENT,969,1
25893,CURRENT,996,1
25896,CURRENT,1019,1
25900,CURRENT,962,1
25902,CURRENT,901,1
25905,CURRENT,931,1
25908,CURRENT,1003,1
25910,CURRENT,972,1
25913,CURRENT,950,1
25916,CURRENT,1007,1
25918,CURRENT,1033,1
25921,CURRENT,955,1
25924,CURRENT,847,1
25926,CURRENT,980,1
25929,CURRENT,981,1
25932,CURRENT,992,1
25934,CURRENT,1009,1
25937,CURRENT,942,1
25940,CURRENT,1068,1
25944,CURRENT,923,1
25946,CURRENT,915,1
25949,CURRENT,967,1
25951,CURRENT,961,1
25954,CURRENT,981,1
25957,CURRENT,962,1
25959,CURRENT,935,1
25962,CURRENT,956,1
25965,CURRENT,904,1
25967,CURRENT,959,1
25970,CURRENT,973,1
25973,CURRENT,958,1
25975,CURRENT,1023,1
25978,CURRENT,959,1
25981,CURRENT,925,1
25984,CURRENT,964,1
25987,CURRENT,907,1
25990,CURRENT,955,1
25992,CURRENT,937,1
25995,CURRENT,1015,1
25998,CURRENT,978,1
26000,CURRENT,956,1
26003,CURRENT,922,1
26006,CURRENT,963,1
26008,CURRENT,954,1
26011,CURRENT,930,1
26014,CURRENT,944,1
26016,CURRENT,930,1
26019,CURRENT,1011,1
26022,CURRENT,958,1
26024,CURRENT,856,1
26028,CURRENT,964,1
26031,CURRENT,1006,1
26034,CURRENT,960,1
26036,CURRENT,916,1
26039,CURRENT,949,1
26041,CURRENT,970,1
26044,CURRENT,946,1
26047,CURRENT,948,1
26049,CURRENT,1010,1
26052,CURRENT,1043,1
26055,CURRENT,995,1
26058,CURRENT,883,1
26060,CURRENT,937,1
26063,CURRENT,987,1
26066,CURRENT,907,1
26068,CURRENT,1018,1
26072,CURRENT,972,1
26075,CURRENT,1011,1
26077,CURRENT,903,1
26080,CURRENT,986,1
26083,CURRENT,971,1
26085,CURRENT,960,1
26088,CURRENT,1002,1
26091,CURRENT,948,1
26093,CURRENT,923,1
26096,CURRENT,940,1
26099,CURRENT,974,1
26101,CURRENT,946,1
26104,CURRENT,945,1
26107,CURRENT,986,1
26109,CURRENT,1024,1
26113,CURRENT,1001,1
26116,CURRENT,900,1
26118,CURRENT,933,1
26121,CURRENT,943,1
26124,CURRENT,943,1
26126,CURRENT,960,1
26129,CURRENT,940,1
26132,CURRENT,957,1
26134,CURRENT,903,1
26137,CURRENT,968,1
26140,CURRENT,936,1
26142,CURRENT,980,1
26145,CURRENT,1000,1
26148,CURRENT,951,1
26150,CURRENT,867,1
26153,CURRENT,942,1
26157,CURRENT,995,1
26159,CURRENT,909,1
26162,CURRENT,972,1
26165,CURRENT,930,1
26167,CURRENT,1021,1
26170,CURRENT,1006,1
26173,CURRENT,975,1
26175,CURRENT,919,1
26178,CURRENT,966,1
26181,CURRENT,982,1
26183,CURRENT,937,1
26186,CURRENT,927,1
26189,CURRENT,944,1
26191,CURRENT,963,1
26194,CURRENT,961,1
26198,CURRENT,953,1
26200,CURRENT,1040,1
26203,CURRENT,1035,1
26206,CURRENT,983,1
26209,CURRENT,885,1
26211,CURRENT,944,1
26214,CURRENT,993,1
26216,CURRENT,908,1
26219,CURRENT,970,1
26222,CURRENT,975,1
26224,CURRENT,965,1
26227,CURRENT,992,1
26230,CURRENT,964,1
26232,CURRENT,899,1
26235,CURRENT,942,1
26238,CURRENT,1001,1
26241,CURRENT,950,1
26244,CURRENT,1004,1
26247,CURRENT,942,1
26250,CURRENT,960,1
26252,CURRENT,934,1
26255,CURRENT,945,1
26257,CURRENT,999,1
26260,CURRENT,1026,1
26263,CURRENT,998,1
26266,CURRENT,885,1
26268,CURRENT,942,1
26271,CURRENT,996,1
26274,CURRENT,907,1
26276,CURRENT,968,1
26279,CURRENT,977,1
26281,CURRENT,998,1
26285,CURRENT,999,1
26288,CURRENT,967,1
26290,CURRENT,872,1
26293,CURRENT,945,1
26296,CURRENT,994,1
26298,CURRENT,953,1
26301,CURRENT,1019,1
26304,CURRENT,934,1
26306,CURRENT,972,1
26309,CURRENT,969,1
26312,CURRENT,977,1
26314,CURRENT,999,1
26317,CURRENT,1063,1
26320,CURRENT,1007,1
26323,CURRENT,912,1
26326,CURRENT,929,1
26329,CURRENT,973,1
26332,CURRENT,915,1
26334,CURRENT,935,1
26337,CURRENT,942,1
26340,CURRENT,989,1
26342,CURRENT,1035,1
26345,CURRENT,960,1
26348,CURRENT,866,1
26350,CURRENT,948,1
26353,CURRENT,993,1
26356,CURRENT,931,1
26358,CURRENT,962,1
26361,CURRENT,930,1
26363,CURRENT,953,1
26366,CURRENT,965,1
26370,CURRENT,953,1
26372,CURRENT,997,1
26375,CURRENT,1002,1
26378,CURRENT,969,1
26381,CURRENT,853,1
26383,CURRENT,941,1
26386,CURRENT,999,1
26388,CURRENT,907,1
26391,CURRENT,975,1
26394,CURRENT,952,1
26396,CURRENT,1053,1
26399,CURRENT,992,1
26402,CURRENT,953,1
26405,CURRENT,927,1
26407,CURRENT,947,1
26411,CURRENT,943,1
26413,CURRENT,963,1
26416,CURRENT,948,1
26419,CURRENT,971,1
26421,CURRENT,1010,1
26424,CURRENT,962,1
26427,CURRENT,951,1
26429,CURRENT,947,1
26432,CURRENT,1002,1
26435,CURRENT,929,1
26438,CURRENT,924,1
26440,CURRENT,943,1
26443,CURRENT,967,1
26446,CURRENT,962,1
26448,CURRENT,953,1
26451,CURRENT,1022,1
26455,CURRENT,1038,1
26457,CURRENT,986,1
26460,CURRENT,897,1
26463,CURRENT,945,1
26465,CURRENT,944,1
26468,CURRENT,914,1
26471,CURRENT,1011,1
26473,CURRENT,937,1
26476,CURRENT,1003,1
26479,CURRENT,903,1
26481,CURRENT,961,1
26484,CURRENT,949,1
26487,CURRENT,951,1
26489,CURRENT,1004,1
26492,CURRENT,935,1
26496,CURRENT,925,1
26498,CURRENT,938,1
26501,CURRENT,999,1
26504,CURRENT,952,1
26506,CURRENT,951,1
26509,CURRENT,1007,1
26512,CURRENT,1025,1
26515,CURRENT,959,1
26517,CURRENT,904,1
26520,CURRENT,1035,1
26523,CURRENT,976,1
26525,CURRENT,956,1
26528,CURRENT,1005,1
26531,CURRENT,945,1
26533,CURRENT,972,1
26536,CURRENT,913,1
26540,CURRENT,975,1
26542,CURRENT,977,1
26545,CURRENT,974,1
26548,CURRENT,992,1
26550,CURRENT,975,1
26553,CURRENT,916,1
26556,CURRENT,932,1
26558,CURRENT,1004,1
26561,CURRENT,955,1
26564,CURRENT,1010,1
26566,CURRENT,938,1
26569,CURRENT,1078,1
26572,CURRENT,925,1
26574,CURRENT,959,1
26577,CURRENT,1006,1
26580,CURRENT,936,1
26583,CURRENT,1004,1
26586,CURRENT,951,1
26589,CURRENT,928,1
26591,CURRENT,932,1
26594,CURRENT,971,1
26597,CURRENT,959,1
26599,CURRENT,966,1
26602,CURRENT,924,1
26605,CURRENT,1022,1
26607,CURRENT,969,1
26610,CURRENT,916,1
26613,CURRENT,1002,1
26616,CURRENT,930,1
26618,CURRENT,1009,1
26621,CURRENT,985,1
26625,CURRENT,935,1
26627,CURRENT,964,1
26630,CURRENT,917,1
26633,CURRENT,960,1
26635,CURRENT,949,1
26638,CURRENT,993,1
26641,CURRENT,1010,1
26643,CURRENT,965,1
26646,CURRENT,864,1
26649,CURRENT,986,1
26651,CURRENT,1001,1
26654,CURRENT,956,1
26657,CURRENT,1004,1
26659,CURRENT,947,1
26662,CURRENT,1032,1
26665,CURRENT,903,1
26668,CURRENT,983,1
26671,CURRENT,1006,1
26674,CURRENT,944,1
26676,CURRENT,990,1
26679,CURRENT,956,1
26682,CURRENT,930,1
26684,CURRENT,941,1
26687,CURRENT,978,1
26690,CURRENT,945,1
26692,CURRENT,994,1
26695,CURRENT,944,1
26698,CURRENT,1052,1
26700,CURRENT,964,1
26703,CURRENT,920,1
26706,CURRENT,1001,1
26710,CURRENT,946,1
26712,CURRENT,1012,1
26715,CURRENT,949,1
26718,CURRENT,932,1
26720,CURRENT,963,1
26723,CURRENT,917,1
26726,CURRENT,959,1
26728,CURRENT,975,1
26731,CURRENT,1023,1
26734,CURRENT,1006,1
26736,CURRENT,970,1
26739,CURRENT,856,1
26742,CURRENT,1003,1
26744,CURRENT,971,1
26747,CURRENT,950,1
26750,CURRENT,1027,1
26753,CURRENT,966,1
26756,CURRENT,1019,1
26759,CURRENT,926,1
26761,CURRENT,979,1
26764,CURRENT,967,1
26767,CURRENT,1067,1
26770,CURRENT,1010,1
26772,CURRENT,968,1
26775,CURRENT,918,1
26778,CURRENT,964,1
26780,CURRENT,970,1
26783,CURRENT,947,1
26786,CURRENT,951,1
26788,CURRENT,926,1
26791,CURRENT,1049,1
26795,CURRENT,954,1
26797,CURRENT,902,1
26800,CURRENT,1040,1
26803,CURRENT,1042,1
26805,CURRENT,994,1
26808,CURRENT,869,1
26811,CURRENT,945,1
26813,CURRENT,995,1
26816,CURRENT,909,1
26819,CURRENT,1025,1
26821,CURRENT,976,1
26824,CURRENT,1013,1
26827,CURRENT,996,1
26829,CURRENT,976,1
26832,CURRENT,916,1
26835,CURRENT,943,1
26838,CURRENT,999,1
26841,CURRENT,977,1
26844,CURRENT,1012,1
26846,CURRENT,943,1
26849,CURRENT,1002,1
26852,CURRENT,922,1
26855,CURRENT,966,1
26857,CURRENT,957,1
26860,CURRENT,1047,1
26863,CURRENT,1027,1
26865,CURRENT,967,1
26868,CURRENT,873,1
26871,CURRENT,989,1
26873,CURRENT,1009,1
26876,CURRENT,978,1
26880,CURRENT,1010,1
26882,CURRENT,948,1
26885,CURRENT,1008,1
26888,CURRENT,912,1
26890,CURRENT,1009,1
26893,CURRENT,1006,1
26896,CURRENT,1043,1
26899,CURRENT,991,1
26901,CURRENT,947,1
26904,CURRENT,934,1
26907,CURRENT,930,1
26909,CURRENT,1016,1
26912,CURRENT,936,1
26915,CURRENT,938,1
26917,CURRENT,944,1
26920,CURRENT,917,1
26924,CURRENT,961,1
26926,CURRENT,943,1
26929,CURRENT,1002,1
26932,CURRENT,1000,1
26934,CURRENT,989,1
26937,CURRENT,893,1
26940,CURRENT,954,1
26942,CURRENT,985,1
26945,CURRENT,930,1
26948,CURRENT,952,1
26950,CURRENT,1006,1
26953,CURRENT,1053,1
26956,CURRENT,967,1
26959,CURRENT,897,1
26961,CURRENT,1010,1
26964,CURRENT,972,1
26968,CURRENT,1004,1
26970,CURRENT,1012,1
26973,CURRENT,944,1
26976,CURRENT,980,1
26978,CURRENT,917,1
26981,CURRENT,972,1
26984,CURRENT,960,1
26986,CURRENT,953,1
26989,CURRENT,989,1
26992,CURRENT,981,1
26994,CURRENT,923,1
26997,CURRENT,953,1
27000,CURRENT,994,1
27002,CURRENT,949,1
27005,CURRENT,971,1
27009,CURRENT,949,1
27011,CURRENT,1028,1
27014,CURRENT,961,1
27017,CURRENT,894,1
27019,CURRENT,1026,1
27022,CURRENT,965,1
27025,CURRENT,1007,1
27027,CURRENT,1000,1
27030,CURRENT,954,1
27033,CURRENT,991,1
27036,CURRENT,893,1
27038,CURRENT,1014,1
27041,CURRENT,932,1
27044,CURRENT,1034,1
27046,CURRENT,969,1
27049,CURRENT,909,1
27053,CURRENT,937,1
27055,CURRENT,979,1
27058,CURRENT,909,1
27061,CURRENT,990,1
27063,CURRENT,963,1
27066,CURRENT,1048,1
27069,CURRENT,999,1
27071,CURRENT,939,1
27074,CURRENT,927,1
27077,CURRENT,920,1
27079,CURRENT,913,1
27082,CURRENT,999,1
27085,CURRENT,947,1
27087,CURRENT,1028,1
27090,CURRENT,971,1
27094,CURRENT,940,1
27096,CURRENT,1001,1
27099,CURRENT,947,1
27102,CURRENT,1016,1
27104,CURRENT,955,1
27107,CURRENT,938,1
27110,CURRENT,1006,1
27112,CURRENT,924,1
27115,CURRENT,974,1
27118,CURRENT,973,1
27120,CURRENT,948,1
27123,CURRENT,1003,1
27126,CURRENT,913,1
27128,CURRENT,927,1
27131,CURRENT,968,1
27134,CURRENT,920,1
27137,CURRENT,986,1
27140,CURRENT,976,1
27143,CURRENT,1003,1
27146,CURRENT,998,1
27148,CURRENT,963,1
27151,CURRENT,893,1
27153,CURRENT,966,1
27156,CURRENT,996,1
27159,CURRENT,950,1
27161,CURRENT,952,1
27164,CURRENT,922,1
27167,CURRENT,1025,1
