Time,CURRENT,mA
15088,CURRENT,513,0
15090,CURRENT,380,0
15093,CURRENT,246,0
15096,CURRENT,229,0
15098,CURRENT,199,0
15101,CURRENT,177,0
15105,CURRENT,395,0
15107,CURRENT,387,0
15110,CURRENT,193,0
15113,CURRENT,245,0
15115,CURRENT,242,0
15118,CURRENT,183,0
15121,CURRENT,471,0
15123,CURRENT,370,0
15126,CURRENT,173,0
15129,CURRENT,152,0
15131,CURRENT,513,0
15134,CURRENT,175,0
15137,CURRENT,314,0
15139,CURRENT,326,0
15142,CURRENT,165,0
15145,CURRENT,140,0
15148,CURRENT,524,0
15151,CURRENT,228,0
15153,CURRENT,236,0
15156,CURRENT,306,0
15159,CURRENT,204,0
15161,CURRENT,419,0
15164,CURRENT,395,0
15167,CURRENT,204,0
15169,CURRENT,279,0
15172,CURRENT,182,0
15175,CURRENT,142,0
15177,CURRENT,254,0
15180,CURRENT,372,0
15183,CURRENT,151,0
15185,CURRENT,389,0
15188,CURRENT,357,0
15192,CURRENT,228,0
15194,CURRENT,223,0
15197,CURRENT,117,0
15200,CURRENT,173,0
15202,CURRENT,437,0
15205,CURRENT,164,0
15208,CURRENT,221,0
15210,CURRENT,467,0
15213,CURRENT,158,0
15216,CURRENT,195,0
15218,CURRENT,176,0
15221,CURRENT,196,0
15224,CURRENT,464,0
15226,CURRENT,103,0
15229,CURRENT,201,0
15233,CURRENT,316,0
15235,CURRENT,134,0
15238,CURRENT,451,0
15240,CURRENT,101,0
15243,CURRENT,243,0
15246,CURRENT,408,0
15248,CURRENT,212,0
15251,CURRENT,538,0
15254,CURRENT,124,0
15256,CURRENT,198,0
15259,CURRENT,153,0
15262,CURRENT,162,0
15264,CURRENT,393,0
15267,CURRENT,109,0
15270,CURRENT,329,0
15272,CURRENT,360,0
15276,CURRENT,233,0
15279,CURRENT,520,0
15281,CURRENT,204,0
15284,CURRENT,201,0
15287,CURRENT,444,0
15289,CURRENT,162,0
15292,CURRENT,210,0
15295,CURRENT,103,0
15297,CURRENT,194,0
15300,CURRENT,358,0
15303,CURRENT,94,0
15305,CURRENT,512,0
15308,CURRENT,194,0
15310,CURRENT,205,0
15313,CURRENT,447,0
15316,CURRENT,183,0
15319,CURRENT,254,0
15322,CURRENT,107,0
15325,CURRENT,173,0
15327,CURRENT,347,0
15330,CURRENT,130,0
15333,CURRENT,492,0
15335,CURRENT,167,0
15338,CURRENT,135,0
15341,CURRENT,441,0
15343,CURRENT,98,0
15346,CURRENT,269,0
15349,CURRENT,384,0
15351,CURRENT,193,0
15354,CURRENT,527,0
15357,CURRENT,96,0
15360,CURRENT,205,0
15363,CURRENT,158,0
15365,CURRENT,105,0
15368,CURRENT,417,0
15371,CURRENT,112,0
15373,CURRENT,230,0
15376,CURRENT,374,0
15379,CURRENT,175,0
15381,CURRENT,509,0
15384,CURRENT,125,0
15387,CURRENT,201,0
15389,CURRENT,231,0
15392,CURRENT,125,0
15395,CURRENT,451,0
15397,CURRENT,108,0
15400,CURRENT,186,0
15404,CURRENT,458,0
15406,CURRENT,124,0
15409,CURRENT,431,0
15412,CURRENT,326,0
15414,CURRENT,285,0
15417,CURRENT,270,0
15420,CURRENT,142,0
15422,CURRENT,197,0
15425,CURRENT,530,0
15428,CURRENT,259,0
15430,CURRENT,263,0
15433,CURRENT,220,0
15435,CURRENT,225,0
15438,CURRENT,215,0
15441,CURRENT,278,0
15443,CURRENT,538,0
15447,CURRENT,280,0
15450,CURRENT,306,0
15452,CURRENT,596,0
15455,CURRENT,454,0
15458,CURRENT,326,0
15460,CURRENT,390,0
15463,CURRENT,367,0
15466,CURRENT,501,0
15468,CURRENT,303,0
15471,CURRENT,379,0
15474,CURRENT,489,0
15476,CURRENT,516,0
15479,CURRENT,444,0
15482,CURRENT,429,0
15484,CURRENT,374,0
15488,CURRENT,655,0
15491,CURRENT,649,0
15493,CURRENT,393,0
15496,CURRENT,404,0
15499,CURRENT,346,0
15501,CURRENT,394,0
15504,CURRENT,415,0
15507,CURRENT,468,0
15509,CURRENT,431,0
15512,CURRENT,406,0
15515,CURRENT,594,0
15517,CURRENT,625,0
15520,CURRENT,668,0
15522,CURRENT,482,0
15525,CURRENT,497,0
15528,CURRENT,540,0
15531,CURRENT,608,0
15534,CURRENT,649,0
15537,CURRENT,712,0
15539,CURRENT,437,0
15542,CURRENT,567,0
15545,CURRENT,480,0
15547,CURRENT,617,0
15550,CURRENT,388,0
15553,CURRENT,612,0
15555,CURRENT,603,0
15558,CURRENT,700,0
15561,CURRENT,574,0
15563,CURRENT,569,0
15566,CURRENT,575,0
15569,CURRENT,534,0
15571,CURRENT,552,0
15575,CURRENT,523,0
15578,CURRENT,493,0
15580,CURRENT,647,0
15583,CURRENT,581,0
15586,CURRENT,535,0
15588,CURRENT,524,0
15591,CURRENT,640,0
15594,CURRENT,503,0
15596,CURRENT,540,0
15599,CURRENT,715,0
15602,CURRENT,609,0
15604,CURRENT,602,0
15607,CURRENT,595,0
15609,CURRENT,530,0
15612,CURRENT,499,0
15616,CURRENT,686,0
15618,CURRENT,726,0
15621,CURRENT,668,0
15624,CURRENT,638,0
15626,CURRENT,499,0
15629,CURRENT,556,0
15632,CURRENT,741,0
15634,CURRENT,660,0
15637,CURRENT,564,0
15640,CURRENT,613,0
15642,CURRENT,607,0
15645,CURRENT,537,0
15648,CURRENT,679,0
15650,CURRENT,549,0
15653,CURRENT,594,0
15656,CURRENT,629,0
15659,CURRENT,527,0
15662,CURRENT,652,0
15665,CURRENT,759,0
15667,CURRENT,622,0
15670,CURRENT,584,0
15673,CURRENT,699,0
15675,CURRENT,581,0
15678,CURRENT,626,0
15681,CURRENT,616,0
15683,CURRENT,538,0
15686,CURRENT,512,0
15689,CURRENT,687,0
15691,CURRENT,704,0
15694,CURRENT,674,0
15696,CURRENT,662,0
15699,CURRENT,450,0
15703,CURRENT,600,0
15705,CURRENT,707,0
15708,CURRENT,665,0
15711,CURRENT,536,0
15713,CURRENT,593,0
15716,CURRENT,672,0
15719,CURRENT,628,0
15721,CURRENT,621,0
15724,CURRENT,664,0
15727,CURRENT,600,0
15729,CURRENT,516,0
15732,CURRENT,727,0
15735,CURRENT,770,0
15737,CURRENT,579,0
15740,CURRENT,628,0
15744,CURRENT,697,0
15746,CURRENT,744,0
15749,CURRENT,599,0
15752,CURRENT,583,0
15754,CURRENT,572,0
15757,CURRENT,664,0
15760,CURRENT,690,0
15762,CURRENT,578,0
15765,CURRENT,536,0
15768,CURRENT,631,0
15770,CURRENT,616,0
15773,CURRENT,541,0
15776,CURRENT,681,0
15778,CURRENT,716,0
15781,CURRENT,564,0
15783,CURRENT,667,0
15787,CURRENT,667,0
15790,CURRENT,597,0
15792,CURRENT,567,0
15795,CURRENT,685,0
15798,CURRENT,704,0
15800,CURRENT,653,0
15803,CURRENT,575,0
15806,CURRENT,576,0
15808,CURRENT,714,0
15811,CURRENT,625,0
15814,CURRENT,665,0
15816,CURRENT,585,0
15819,CURRENT,658,0
15822,CURRENT,672,0
15824,CURRENT,621,0
15827,CURRENT,633,0
15831,CURRENT,555,0
15833,CURRENT,550,0
15836,CURRENT,646,0
15839,CURRENT,713,0
15841,CURRENT,561,0
15844,CURRENT,571,0
15847,CURRENT,722,0
15849,CURRENT,725,0
15852,CURRENT,681,0
15855,CURRENT,621,0
15857,CURRENT,618,0
15860,CURRENT,590,0
15863,CURRENT,677,0
15865,CURRENT,673,0
15868,CURRENT,570,0
15870,CURRENT,565,0
15874,CURRENT,670,0
15877,CURRENT,718,0
15879,CURRENT,553,0
15882,CURRENT,516,0
15885,CURRENT,721,0
15887,CURRENT,656,0
15890,CURRENT,544,0
15893,CURRENT,715,0
15895,CURRENT,659,0
15898,CURRENT,535,0
15901,CURRENT,658,0
15903,CURRENT,659,0
15906,CURRENT,680,0
15909,CURRENT,621,0
15911,CURRENT,555,0
15915,CURRENT,697,0
15918,CURRENT,704,0
15920,CURRENT,634,0
15923,CURRENT,618,0
15926,CURRENT,611,0
15928,CURRENT,680,0
15931,CURRENT,630,0
15934,CURRENT,580,0
15936,CURRENT,602,0
15939,CURRENT,718,0
15942,CURRENT,634,0
15944,CURRENT,655,0
15947,CURRENT,639,0
15950,CURRENT,540,0
15952,CURRENT,681,0
15955,CURRENT,695,0
15958,CURRENT,630,0
15961,CURRENT,623,0
15964,CURRENT,593,0
15966,CURRENT,674,0
15969,CURRENT,691,0
15972,CURRENT,578,0
15974,CURRENT,452,0
15977,CURRENT,716,0
15980,CURRENT,700,0
15982,CURRENT,570,0
15985,CURRENT,576,0
15988,CURRENT,776,0
15990,CURRENT,700,0
15993,CURRENT,590,0
15996,CURRENT,637,0
15998,CURRENT,700,0
16002,CURRENT,639,0
16005,CURRENT,641,0
16007,CURRENT,613,0
16010,CURRENT,687,0
16013,CURRENT,728,0
16015,CURRENT,671,0
16018,CURRENT,605,0
16021,CURRENT,690,0
16023,CURRENT,691,0
16026,CURRENT,570,0
16029,CURRENT,639,0
16031,CURRENT,679,0
16034,CURRENT,711,0
16037,CURRENT,621,0
16039,CURRENT,547,0
16043,CURRENT,722,0
16045,CURRENT,713,0
16048,CURRENT,597,0
16051,CURRENT,677,0
16053,CURRENT,649,0
16056,CURRENT,749,0
16059,CURRENT,729,0
16061,CURRENT,643,0
16064,CURRENT,610,0
16067,CURRENT,731,0
16069,CURRENT,648,0
16072,CURRENT,566,0
16075,CURRENT,579,0
16077,CURRENT,649,0
16080,CURRENT,749,0
16083,CURRENT,582,0
16086,CURRENT,647,0
16089,CURRENT,798,0
16092,CURRENT,668,0
16094,CURRENT,620,0
16097,CURRENT,707,0
16100,CURRENT,628,0
16102,CURRENT,660,0
16105,CURRENT,725,0
16108,CURRENT,687,0
16110,CURRENT,634,0
16113,CURRENT,623,0
16116,CURRENT,719,0
16118,CURRENT,627,0
16121,CURRENT,643,0
16124,CURRENT,649,0
16126,CURRENT,605,0
16130,CURRENT,604,0
16132,CURRENT,699,0
16135,CURRENT,636,0
16138,CURRENT,737,0
16140,CURRENT,697,0
16143,CURRENT,603,0
16146,CURRENT,697,0
16148,CURRENT,690,0
16151,CURRENT,674,0
16154,CURRENT,611,0
16156,CURRENT,655,0
16159,CURRENT,629,0
16162,CURRENT,716,0
16164,CURRENT,723,0
16167,CURRENT,657,0
16171,CURRENT,588,0
16173,CURRENT,704,0
16176,CURRENT,684,0
16179,CURRENT,534,0
16181,CURRENT,708,0
16184,CURRENT,682,0
16187,CURRENT,705,0
16189,CURRENT,637,0
16192,CURRENT,566,0
16195,CURRENT,719,0
16197,CURRENT,700,0
16200,CURRENT,569,0
16203,CURRENT,671,0
16205,CURRENT,660,0
16208,CURRENT,745,0
16211,CURRENT,744,0
16214,CURRENT,631,0
16217,CURRENT,625,0
16219,CURRENT,693,0
16222,CURRENT,747,0
16225,CURRENT,766,0
16227,CURRENT,782,0
16230,CURRENT,660,0
16233,CURRENT,720,0
16235,CURRENT,724,0
16238,CURRENT,614,0
16241,CURRENT,691,0
16243,CURRENT,811,0
16246,CURRENT,683,0
16249,CURRENT,827,0
16251,CURRENT,605,0
16254,CURRENT,823,0
16258,CURRENT,647,0
16260,CURRENT,649,0
16263,CURRENT,772,0
16266,CURRENT,725,0
16268,CURRENT,853,0
16271,CURRENT,746,0
16274,CURRENT,717,0
16276,CURRENT,762,0
16279,CURRENT,682,0
16282,CURRENT,621,0
16284,CURRENT,707,0
16287,CURRENT,712,0
16290,CURRENT,770,0
16292,CURRENT,649,0
16295,CURRENT,632,0
16299,CURRENT,683,0
16301,CURRENT,696,0
16304,CURRENT,754,0
16306,CURRENT,753,0
16309,CURRENT,708,0
16312,CURRENT,784,0
16314,CURRENT,657,0
16317,CURRENT,641,0
16320,CURRENT,710,0
16322,CURRENT,787,0
16325,CURRENT,774,0
16328,CURRENT,658,0
16330,CURRENT,725,0
16333,CURRENT,710,0
16336,CURRENT,684,0
16338,CURRENT,612,0
16342,CURRENT,607,0
16345,CURRENT,770,0
16347,CURRENT,710,0
16350,CURRENT,764,0
16353,CURRENT,693,0
16355,CURRENT,799,0
16358,CURRENT,646,0
16361,CURRENT,653,0
16363,CURRENT,778,0
16366,CURRENT,714,0
16369,CURRENT,821,0
16371,CURRENT,718,0
16374,CURRENT,830,0
16377,CURRENT,651,0
16379,CURRENT,636,0
16382,CURRENT,800,0
16386,CURRENT,639,0
16388,CURRENT,831,0
16391,CURRENT,747,0
16393,CURRENT,802,0
16396,CURRENT,787,0
16399,CURRENT,683,0
16401,CURRENT,708,0
16404,CURRENT,671,0
16407,CURRENT,639,0
16409,CURRENT,755,0
16412,CURRENT,679,0
16415,CURRENT,747,0
16417,CURRENT,760,0
16420,CURRENT,794,0
16423,CURRENT,777,0
16425,CURRENT,778,0
16429,CURRENT,806,0
16432,CURRENT,626,0
16434,CURRENT,753,0
16437,CURRENT,641,0
16440,CURRENT,716,0
16442,CURRENT,774,0
16445,CURRENT,655,0
16448,CURRENT,805,0
16450,CURRENT,722,0
16453,CURRENT,710,0
16456,CURRENT,716,0
16458,CURRENT,651,0
16461,CURRENT,776,0
16464,CURRENT,682,0
16466,CURRENT,788,0
16470,CURRENT,737,0
16473,CURRENT,773,0
16475,CURRENT,727,0
16478,CURRENT,680,0
16480,CURRENT,693,0
16483,CURRENT,774,0
16486,CURRENT,763,0
16488,CURRENT,681,0
16491,CURRENT,737,0
16494,CURRENT,752,0
16496,CURRENT,719,0
16499,CURRENT,768,0
16502,CURRENT,774,0
16504,CURRENT,761,0
16507,CURRENT,805,0
16510,CURRENT,771,0
16513,CURRENT,765,0
16516,CURRENT,780,0
16519,CURRENT,785,0
16521,CURRENT,734,0
16524,CURRENT,749,0
16527,CURRENT,742,0
16529,CURRENT,746,0
16532,CURRENT,694,0
16535,CURRENT,805,0
16537,CURRENT,834,0
16540,CURRENT,851,0
16543,CURRENT,817,0
16545,CURRENT,849,0
16548,CURRENT,809,0
16551,CURRENT,778,0
16553,CURRENT,846,0
16557,CURRENT,724,0
16560,CURRENT,854,0
16562,CURRENT,843,0
16565,CURRENT,834,0
16567,CURRENT,848,0
16570,CURRENT,841,0
16573,CURRENT,837,0
16575,CURRENT,834,0
16578,CURRENT,845,0
16581,CURRENT,831,0
16583,CURRENT,839,0
16586,CURRENT,834,0
16589,CURRENT,834,0
16591,CURRENT,823,0
16594,CURRENT,828,0
16598,CURRENT,679,0
16600,CURRENT,846,0
16603,CURRENT,716,0
16606,CURRENT,826,0
16608,CURRENT,732,0
16611,CURRENT,738,0
16614,CURRENT,736,0
16616,CURRENT,743,0
16619,CURRENT,730,0
16622,CURRENT,670,0
16624,CURRENT,744,0
16627,CURRENT,826,0
16630,CURRENT,851,0
16632,CURRENT,721,0
16635,CURRENT,859,0
16638,CURRENT,858,0
16641,CURRENT,846,0
16644,CURRENT,866,0
16647,CURRENT,861,0
16649,CURRENT,847,0
16652,CURRENT,854,0
16654,CURRENT,846,0
16657,CURRENT,845,0
16660,CURRENT,829,0
16662,CURRENT,838,0
16665,CURRENT,824,0
16668,CURRENT,834,0
16670,CURRENT,839,0
16673,CURRENT,827,0
16676,CURRENT,793,0
16678,CURRENT,832,0
16681,CURRENT,695,0
16685,CURRENT,844,0
16687,CURRENT,730,0
16690,CURRENT,836,0
16693,CURRENT,696,0
16695,CURRENT,826,0
16698,CURRENT,775,0
16701,CURRENT,725,0
16703,CURRENT,731,0
16706,CURRENT,692,0
16709,CURRENT,686,0
16711,CURRENT,706,0
16714,CURRENT,828,0
16717,CURRENT,803,0
16719,CURRENT,864,0
16722,CURRENT,840,0
16726,CURRENT,857,0
16728,CURRENT,850,0
16731,CURRENT,864,0
16734,CURRENT,867,0
16736,CURRENT,845,0
16739,CURRENT,908,0
16741,CURRENT,775,0
16744,CURRENT,853,0
16747,CURRENT,717,0
16749,CURRENT,792,0
16752,CURRENT,767,0
16755,CURRENT,825,0
16757,CURRENT,854,0
16760,CURRENT,753,0
16763,CURRENT,879,0
16765,CURRENT,726,0
16769,CURRENT,793,0
16772,CURRENT,872,0
16774,CURRENT,877,0
16777,CURRENT,881,0
16780,CURRENT,821,0
16782,CURRENT,722,0
16785,CURRENT,807,0
16788,CURRENT,846,0
16790,CURRENT,860,0
16793,CURRENT,854,0
16796,CURRENT,864,0
16798,CURRENT,733,0
16801,CURRENT,727,0
16804,CURRENT,818,0
16806,CURRENT,831,0
16809,CURRENT,844,0
16813,CURRENT,858,0
16815,CURRENT,737,0
16818,CURRENT,748,0
16821,CURRENT,861,0
16823,CURRENT,876,0
16826,CURRENT,841,0
16828,CURRENT,905,0
16831,CURRENT,773,0
16834,CURRENT,775,0
16836,CURRENT,867,0
16839,CURRENT,836,0
16842,CURRENT,837,0
16844,CURRENT,821,0
16847,CURRENT,886,0
16850,CURRENT,732,0
16852,CURRENT,727,0
16856,CURRENT,863,0
16859,CURRENT,880,0
16861,CURRENT,882,0
16864,CURRENT,803,0
16867,CURRENT,789,0
16869,CURRENT,778,0
16872,CURRENT,897,0
16875,CURRENT,888,0
16877,CURRENT,712,0
16880,CURRENT,763,0
16883,CURRENT,906,0
16885,CURRENT,938,0
16888,CURRENT,747,0
16891,CURRENT,877,0
16893,CURRENT,855,0
16897,CURRENT,843,0
16900,CURRENT,789,0
16902,CURRENT,757,0
16905,CURRENT,939,0
16908,CURRENT,866,0
16910,CURRENT,723,0
16913,CURRENT,890,0
16915,CURRENT,854,0
16918,CURRENT,832,0
16921,CURRENT,742,0
16923,CURRENT,808,0
16926,CURRENT,879,0
16929,CURRENT,905,0
16931,CURRENT,747,0
16934,CURRENT,804,0
16937,CURRENT,878,0
16940,CURRENT,861,0
16943,CURRENT,832,0
16946,CURRENT,811,0
16948,CURRENT,846,0
16951,CURRENT,903,0
16954,CURRENT,723,0
16956,CURRENT,861,0
16959,CURRENT,857,0
16962,CURRENT,797,0
16964,CURRENT,778,0
16967,CURRENT,867,0
16970,CURRENT,951,0
16972,CURRENT,818,0
16975,CURRENT,897,0
16978,CURRENT,858,0
16980,CURRENT,848,0
16984,CURRENT,902,0
16987,CURRENT,958,0
16989,CURRENT,881,0
16992,CURRENT,856,0
16995,CURRENT,982,0
16997,CURRENT,801,0
17000,CURRENT,881,0
17002,CURRENT,939,0
17005,CURRENT,839,0
17008,CURRENT,912,0
17010,CURRENT,883,0
17013,CURRENT,939,0
17016,CURRENT,735,0
17018,CURRENT,872,0
17021,CURRENT,941,0
17025,CURRENT,903,0
17027,CURRENT,931,0
17030,CURRENT,811,0
17033,CURRENT,893,0
17035,CURRENT,789,0
17038,CURRENT,906,0
17041,CURRENT,892,0
17043,CURRENT,951,0
17046,CURRENT,964,0
17049,CURRENT,955,0
17051,CURRENT,856,0
17054,CURRENT,867,0
17057,CURRENT,899,0
17059,CURRENT,906,0
17062,CURRENT,835,0
17065,CURRENT,945,0
17068,CURRENT,900,0
17071,CURRENT,972,0
17074,CURRENT,909,0
17076,CURRENT,918,0
17079,CURRENT,947,0
17082,CURRENT,890,0
17084,CURRENT,960,0
17087,CURRENT,900,0
17089,CURRENT,887,0
17092,CURRENT,958,0
17095,CURRENT,927,0
17097,CURRENT,908,0
17100,CURRENT,914,0
17103,CURRENT,848,0
17105,CURRENT,942,0
17108,CURRENT,876,0
17112,CURRENT,961,0
17114,CURRENT,889,0
17117,CURRENT,882,0
17120,CURRENT,969,0
17122,CURRENT,882,0
17125,CURRENT,811,0
17128,CURRENT,895,0
17130,CURRENT,954,0
17133,CURRENT,901,0
17136,CURRENT,900,0
17138,CURRENT,1003,0
17141,CURRENT,940,0
17144,CURRENT,962,0
17146,CURRENT,950,0
17149,CURRENT,977,0
17153,CURRENT,953,0
17155,CURRENT,871,0
17158,CURRENT,981,0
17161,CURRENT,928,0
17163,CURRENT,869,0
17166,CURRENT,897,0
17169,CURRENT,912,0
17171,CURRENT,897,0
17174,CURRENT,962,0
17177,CURRENT,926,0
17179,CURRENT,929,0
17182,CURRENT,932,0
17185,CURRENT,947,0
17187,CURRENT,869,0
17190,CURRENT,901,0
17192,CURRENT,937,0
17196,CURRENT,932,0
17199,CURRENT,923,0
17201,CURRENT,936,0
17204,CURRENT,878,0
17207,CURRENT,917,0
17209,CURRENT,884,0
17212,CURRENT,1008,0
17215,CURRENT,950,0
17217,CURRENT,868,0
17220,CURRENT,921,0
17223,CURRENT,940,0
17225,CURRENT,964,0
17228,CURRENT,869,0
17231,CURRENT,959,0
17233,CURRENT,952,0
17236,CURRENT,883,0
17240,CURRENT,962,0
17242,CURRENT,955,0
17245,CURRENT,911,0
17248,CURRENT,966,0
17250,CURRENT,915,0
17253,CURRENT,1000,0
17256,CURRENT,931,0
17258,CURRENT,892,0
17261,CURRENT,953,0
17264,CURRENT,933,0
17266,CURRENT,1005,0
17269,CURRENT,990,0
17272,CURRENT,907,0
17274,CURRENT,968,0
17277,CURRENT,882,0
17281,CURRENT,937,0
17283,CURRENT,937,0
17286,CURRENT,931,0
17289,CURRENT,973,0
17291,CURRENT,921,0
17294,CURRENT,894,0
17297,CURRENT,910,0
17299,CURRENT,958,0
17302,CURRENT,926,0
17305,CURRENT,925,0
17307,CURRENT,972,0
17310,CURRENT,1029,0
17313,CURRENT,934,0
17315,CURRENT,870,0
17318,CURRENT,983,0
17321,CURRENT,938,0
17324,CURRENT,941,0
17327,CURRENT,974,0
17330,CURRENT,914,0
17332,CURRENT,1005,0
17335,CURRENT,889,0
17338,CURRENT,942,0
17340,CURRENT,972,0
17343,CURRENT,915,0
17346,CURRENT,972,0
17348,CURRENT,917,0
17351,CURRENT,903,0
17354,CURRENT,916,0
17356,CURRENT,922,0
17359,CURRENT,936,0
17362,CURRENT,924,0
17364,CURRENT,989,0
17368,CURRENT,1015,0
17371,CURRENT,948,0
17373,CURRENT,843,0
17376,CURRENT,923,0
17379,CURRENT,969,0
17381,CURRENT,883,0
17384,CURRENT,998,0
17387,CURRENT,932,0
17389,CURRENT,944,0
17392,CURRENT,870,0
17395,CURRENT,956,0
17397,CURRENT,912,0
17400,CURRENT,918,0
17403,CURRENT,967,0
17405,CURRENT,926,0
17409,CURRENT,903,0
17411,CURRENT,914,0
17414,CURRENT,951,0
17417,CURRENT,927,0
17419,CURRENT,983,0
17422,CURRENT,971,0
17425,CURRENT,1007,0
17428,CURRENT,984,0
17430,CURRENT,895,0
17433,CURRENT,918,0
17435,CURRENT,913,0
17438,CURRENT,904,0
17441,CURRENT,980,0
17443,CURRENT,910,0
17446,CURRENT,967,0
17449,CURRENT,970,0
17452,CURRENT,941,0
17455,CURRENT,847,0
17458,CURRENT,936,0
17460,CURRENT,974,0
17463,CURRENT,927,0
17466,CURRENT,975,0
17468,CURRENT,916,0
17471,CURRENT,1049,0
17474,CURRENT,899,0
17476,CURRENT,960,0
17479,CURRENT,937,0
17482,CURRENT,1043,0
17484,CURRENT,989,0
17487,CURRENT,929,0
17490,CURRENT,903,0
17492,CURRENT,922,0
17496,CURRENT,927,0
17499,CURRENT,919,0
17501,CURRENT,926,0
17504,CURRENT,924,0
17507,CURRENT,991,0
17509,CURRENT,937,0
17512,CURRENT,866,0
17515,CURRENT,983,0
17517,CURRENT,972,0
17520,CURRENT,935,0
17523,CURRENT,948,0
17525,CURRENT,928,0
17528,CURRENT,966,0
17531,CURRENT,887,0
17533,CURRENT,947,0
17537,CURRENT,932,0
17540,CURRENT,925,0
17542,CURRENT,976,0
17545,CURRENT,926,0
17548,CURRENT,908,0
17550,CURRENT,914,0
17553,CURRENT,962,0
17556,CURRENT,915,0
17558,CURRENT,980,0
17561,CURRENT,983,0
17563,CURRENT,1009,0
17566,CURRENT,950,0
17569,CURRENT,921,0
17572,CURRENT,995,0
17574,CURRENT,919,0
17577,CURRENT,949,0
17581,CURRENT,986,0
17583,CURRENT,928,0
17586,CURRENT,936,0
