Time,CURRENT,mA
158185,CURRENT,355,9
158187,CURRENT,360,9
158190,CURRENT,355,9
158193,CURRENT,356,9
158195,CURRENT,357,9
158198,CURRENT,357,9
158201,CURRENT,355,9
158203,CURRENT,355,9
158206,CURRENT,355,9
158210,CURRENT,353,9
158212,CURRENT,350,9
158215,CURRENT,349,9
158218,CURRENT,352,9
158220,CURRENT,350,9
158223,CURRENT,352,9
158226,CURRENT,350,9
158228,CURRENT,356,9
158231,CURRENT,354,9
158233,CURRENT,354,9
158236,CURRENT,350,9
158239,CURRENT,354,9
158241,CURRENT,351,9
158244,CURRENT,353,9
158247,CURRENT,350,9
158249,CURRENT,353,9
158253,CURRENT,350,9
158256,CURRENT,353,9
158258,CURRENT,350,9
158261,CURRENT,352,9
158264,CURRENT,349,9
158266,CURRENT,352,9
158269,CURRENT,350,9
158272,CURRENT,351,9
158274,CURRENT,350,9
158277,CURRENT,351,9
158280,CURRENT,350,9
158282,CURRENT,351,9
158285,CURRENT,351,9
158288,CURRENT,351,9
158290,CURRENT,352,9
158294,CURRENT,351,9
158297,CURRENT,353,9
158299,CURRENT,351,9
158302,CURRENT,352,9
158305,CURRENT,350,9
158307,CURRENT,352,9
158310,CURRENT,351,9
158313,CURRENT,352,9
158315,CURRENT,351,9
158318,CURRENT,354,9
158320,CURRENT,351,9
158323,CURRENT,354,9
158326,CURRENT,350,9
158328,CURRENT,353,9
158331,CURRENT,350,9
158334,CURRENT,354,9
158337,CURRENT,350,9
158340,CURRENT,353,9
158343,CURRENT,351,9
158345,CURRENT,353,9
158348,CURRENT,350,9
158351,CURRENT,352,9
158353,CURRENT,350,9
158356,CURRENT,352,9
158359,CURRENT,351,9
158361,CURRENT,352,9
158364,CURRENT,352,9
158367,CURRENT,354,9
158369,CURRENT,354,9
158372,CURRENT,354,9
158375,CURRENT,354,9
158377,CURRENT,353,9
158381,CURRENT,354,9
158384,CURRENT,353,9
158386,CURRENT,355,9
158389,CURRENT,353,9
158392,CURRENT,355,9
158394,CURRENT,353,9
158397,CURRENT,356,9
158400,CURRENT,353,9
158402,CURRENT,356,9
158405,CURRENT,353,9
158407,CURRENT,356,9
158410,CURRENT,353,9
158413,CURRENT,357,9
158415,CURRENT,353,9
158418,CURRENT,356,9
158422,CURRENT,353,9
158424,CURRENT,355,9
158427,CURRENT,353,9
158430,CURRENT,356,9
158432,CURRENT,353,9
158435,CURRENT,357,9
158438,CURRENT,355,9
158440,CURRENT,356,9
158443,CURRENT,356,9
158446,CURRENT,356,9
158448,CURRENT,356,9
158451,CURRENT,355,9
158454,CURRENT,356,9
158456,CURRENT,355,9
158459,CURRENT,356,9
158462,CURRENT,354,9
158465,CURRENT,357,9
158468,CURRENT,354,9
158471,CURRENT,356,9
158473,CURRENT,353,9
158476,CURRENT,357,9
158479,CURRENT,354,9
158481,CURRENT,356,9
158484,CURRENT,353,9
158487,CURRENT,358,9
158489,CURRENT,354,9
158492,CURRENT,357,9
158494,CURRENT,353,9
158497,CURRENT,357,9
158500,CURRENT,354,9
158502,CURRENT,358,9
158505,CURRENT,355,9
158509,CURRENT,365,9
158511,CURRENT,365,9
158514,CURRENT,366,9
158517,CURRENT,367,9
158519,CURRENT,366,9
158522,CURRENT,368,9
158525,CURRENT,365,9
158527,CURRENT,368,9
158530,CURRENT,366,9
158533,CURRENT,369,9
158535,CURRENT,365,9
158538,CURRENT,368,9
158541,CURRENT,364,9
158543,CURRENT,368,9
158546,CURRENT,364,9
158550,CURRENT,365,9
158552,CURRENT,362,9
158555,CURRENT,364,9
158558,CURRENT,359,9
158560,CURRENT,360,9
158563,CURRENT,358,9
158566,CURRENT,358,9
158568,CURRENT,358,9
158571,CURRENT,358,9
158574,CURRENT,359,9
158576,CURRENT,357,9
158579,CURRENT,358,9
158581,CURRENT,356,9
158584,CURRENT,359,9
158587,CURRENT,356,9
158589,CURRENT,358,9
158593,CURRENT,354,9
158596,CURRENT,357,9
158598,CURRENT,354,9
158601,CURRENT,357,9
158604,CURRENT,353,9
158606,CURRENT,356,9
158609,CURRENT,353,9
158612,CURRENT,355,9
158614,CURRENT,353,9
158617,CURRENT,356,9
158620,CURRENT,354,9
158622,CURRENT,356,9
158625,CURRENT,353,9
158628,CURRENT,354,9
158630,CURRENT,353,9
158633,CURRENT,352,9
158637,CURRENT,353,9
158639,CURRENT,350,9
158642,CURRENT,351,9
158645,CURRENT,350,9
158647,CURRENT,351,9
158650,CURRENT,349,9
158653,CURRENT,351,9
158655,CURRENT,350,9
158658,CURRENT,351,9
158661,CURRENT,349,9
158663,CURRENT,352,9
158666,CURRENT,349,9
158668,CURRENT,352,9
158671,CURRENT,349,9
158674,CURRENT,353,9
158676,CURRENT,350,9
158680,CURRENT,352,9
158683,CURRENT,350,9
158685,CURRENT,354,9
158688,CURRENT,351,9
158691,CURRENT,355,9
158693,CURRENT,351,9
158696,CURRENT,355,9
158699,CURRENT,354,9
158701,CURRENT,355,9
158704,CURRENT,354,9
158707,CURRENT,353,9
158709,CURRENT,354,9
158712,CURRENT,353,9
158715,CURRENT,355,9
158717,CURRENT,353,9
158721,CURRENT,355,9
158724,CURRENT,352,9
158726,CURRENT,361,9
158729,CURRENT,357,9
158732,CURRENT,357,9
158734,CURRENT,354,9
158737,CURRENT,358,9
158740,CURRENT,357,9
158742,CURRENT,358,9
158745,CURRENT,354,9
158748,CURRENT,358,9
158750,CURRENT,352,9
158753,CURRENT,358,9
158755,CURRENT,357,9
158758,CURRENT,357,9
158761,CURRENT,354,9
158764,CURRENT,355,9
158767,CURRENT,355,9
158770,CURRENT,357,9
158772,CURRENT,355,9
158775,CURRENT,354,9
158778,CURRENT,356,9
158780,CURRENT,357,9
158783,CURRENT,361,9
158786,CURRENT,355,9
158788,CURRENT,358,9
158791,CURRENT,360,9
158794,CURRENT,356,9
158796,CURRENT,354,9
158799,CURRENT,359,9
158802,CURRENT,354,9
158804,CURRENT,358,9
158808,CURRENT,359,9
158811,CURRENT,364,9
158813,CURRENT,363,9
158816,CURRENT,365,9
158819,CURRENT,363,9
158821,CURRENT,362,9
158824,CURRENT,364,9
158827,CURRENT,362,9
158829,CURRENT,362,9
158832,CURRENT,361,9
158835,CURRENT,364,9
158837,CURRENT,360,9
158840,CURRENT,361,9
158842,CURRENT,358,9
158845,CURRENT,361,9
158849,CURRENT,358,9
158851,CURRENT,362,9
158854,CURRENT,358,9
158857,CURRENT,359,9
158859,CURRENT,356,9
158862,CURRENT,358,9
158865,CURRENT,358,9
158867,CURRENT,360,9
158870,CURRENT,356,9
158873,CURRENT,358,9
158875,CURRENT,357,9
158878,CURRENT,355,9
158881,CURRENT,356,9
158883,CURRENT,354,9
158886,CURRENT,355,9
158889,CURRENT,354,9
158892,CURRENT,356,9
158895,CURRENT,353,9
158898,CURRENT,356,9
158900,CURRENT,355,9
158903,CURRENT,357,9
158906,CURRENT,355,9
158908,CURRENT,356,9
158911,CURRENT,354,9
158914,CURRENT,357,9
158916,CURRENT,354,9
158919,CURRENT,355,9
158922,CURRENT,354,9
158924,CURRENT,355,9
158927,CURRENT,351,9
158929,CURRENT,355,9
158932,CURRENT,352,9
158936,CURRENT,356,9
158938,CURRENT,351,9
158941,CURRENT,352,9
158944,CURRENT,353,9
158946,CURRENT,351,9
158949,CURRENT,356,9
158952,CURRENT,350,9
158954,CURRENT,353,9
158957,CURRENT,350,9
158960,CURRENT,352,9
158962,CURRENT,354,9
158965,CURRENT,352,9
158968,CURRENT,350,9
158970,CURRENT,353,9
158973,CURRENT,350,9
158977,CURRENT,351,9
158979,CURRENT,348,9
158982,CURRENT,351,9
158985,CURRENT,348,9
158987,CURRENT,351,9
158990,CURRENT,347,9
158993,CURRENT,349,9
158995,CURRENT,347,9
158998,CURRENT,350,9
159001,CURRENT,346,9
159003,CURRENT,349,9
159006,CURRENT,346,9
159009,CURRENT,351,9
159011,CURRENT,347,9
159014,CURRENT,351,9
159016,CURRENT,349,9
159020,CURRENT,352,9
159023,CURRENT,349,9
159025,CURRENT,352,9
159028,CURRENT,359,9
159031,CURRENT,358,9
159033,CURRENT,360,9
159036,CURRENT,359,9
159039,CURRENT,360,9
159041,CURRENT,358,9
159044,CURRENT,359,9
159047,CURRENT,358,9
159049,CURRENT,359,9
159052,CURRENT,355,9
159055,CURRENT,354,9
159057,CURRENT,354,9
159060,CURRENT,360,9
159064,CURRENT,357,9
159066,CURRENT,358,9
159069,CURRENT,354,9
159072,CURRENT,353,9
159074,CURRENT,352,9
159077,CURRENT,358,9
159080,CURRENT,355,9
159082,CURRENT,353,9
159085,CURRENT,356,9
159088,CURRENT,358,9
159090,CURRENT,359,9
159093,CURRENT,355,9
159096,CURRENT,359,9
159098,CURRENT,357,9
159101,CURRENT,357,9
159104,CURRENT,351,9
159107,CURRENT,357,9
159110,CURRENT,356,9
159112,CURRENT,358,9
159115,CURRENT,350,9
159118,CURRENT,353,9
159120,CURRENT,355,9
159123,CURRENT,357,9
159126,CURRENT,355,9
159128,CURRENT,356,9
159131,CURRENT,351,9
159134,CURRENT,343,9
159136,CURRENT,341,9
159139,CURRENT,346,9
159142,CURRENT,344,9
159144,CURRENT,348,9
159148,CURRENT,344,9
159151,CURRENT,349,9
159153,CURRENT,348,9
159156,CURRENT,352,9
159159,CURRENT,356,9
159161,CURRENT,358,9
159164,CURRENT,358,9
159167,CURRENT,359,9
159169,CURRENT,360,9
159172,CURRENT,359,9
159175,CURRENT,360,9
159177,CURRENT,359,9
159180,CURRENT,358,9
159183,CURRENT,358,9
159185,CURRENT,359,9
159188,CURRENT,357,9
159191,CURRENT,356,9
159194,CURRENT,357,9
159197,CURRENT,359,9
159199,CURRENT,355,9
159202,CURRENT,359,9
159205,CURRENT,356,9
159207,CURRENT,359,9
159210,CURRENT,356,9
159213,CURRENT,359,9
159215,CURRENT,354,9
159218,CURRENT,360,9
159221,CURRENT,352,9
159223,CURRENT,359,9
159226,CURRENT,355,9
159229,CURRENT,360,9
159232,CURRENT,358,9
159235,CURRENT,358,9
159238,CURRENT,356,9
159240,CURRENT,354,9
159243,CURRENT,356,9
159246,CURRENT,355,9
159248,CURRENT,355,9
159251,CURRENT,356,9
159254,CURRENT,357,9
159256,CURRENT,352,9
159259,CURRENT,357,9
159262,CURRENT,357,9
159264,CURRENT,354,9
159267,CURRENT,355,9
159270,CURRENT,352,9
159272,CURRENT,354,9
159276,CURRENT,356,9
159278,CURRENT,352,9
159281,CURRENT,356,9
159284,CURRENT,351,9
159286,CURRENT,353,9
159289,CURRENT,349,9
159292,CURRENT,356,9
159294,CURRENT,355,9
159297,CURRENT,358,9
159300,CURRENT,354,9
159302,CURRENT,351,9
159305,CURRENT,347,9
159308,CURRENT,348,9
159310,CURRENT,346,9
159313,CURRENT,338,9
159316,CURRENT,337,9
159319,CURRENT,339,9
159322,CURRENT,340,9
159325,CURRENT,345,9
159327,CURRENT,346,9
159330,CURRENT,345,9
159333,CURRENT,347,9
159335,CURRENT,345,9
159338,CURRENT,346,9
159341,CURRENT,346,9
159343,CURRENT,346,9
159346,CURRENT,345,9
159349,CURRENT,354,9
159351,CURRENT,356,9
159354,CURRENT,358,9
159357,CURRENT,356,9
159360,CURRENT,359,9
159363,CURRENT,354,9
159365,CURRENT,358,9
159368,CURRENT,356,9
159371,CURRENT,357,9
159373,CURRENT,355,9
159376,CURRENT,359,9
159379,CURRENT,354,9
159381,CURRENT,358,9
159384,CURRENT,355,9
159387,CURRENT,358,9
159389,CURRENT,355,9
159392,CURRENT,351,9
159395,CURRENT,353,9
159397,CURRENT,355,9
159400,CURRENT,355,9
159404,CURRENT,354,9
159406,CURRENT,356,9
159409,CURRENT,355,9
159412,CURRENT,356,9
159414,CURRENT,353,9
159417,CURRENT,355,9
159420,CURRENT,351,9
159422,CURRENT,353,9
159425,CURRENT,348,9
159428,CURRENT,350,9
159430,CURRENT,351,9
159433,CURRENT,350,9
159436,CURRENT,351,9
159438,CURRENT,355,9
159441,CURRENT,348,9
159444,CURRENT,350,9
159447,CURRENT,348,9
159450,CURRENT,354,9
159452,CURRENT,351,9
159455,CURRENT,354,9
159458,CURRENT,352,9
159460,CURRENT,355,9
159463,CURRENT,347,9
159466,CURRENT,349,9
159468,CURRENT,345,9
159471,CURRENT,347,9
159474,CURRENT,347,9
159476,CURRENT,351,9
159479,CURRENT,352,9
159482,CURRENT,352,9
159484,CURRENT,351,9
159488,CURRENT,352,9
159491,CURRENT,347,9
159493,CURRENT,354,9
159496,CURRENT,351,9
159499,CURRENT,353,9
159501,CURRENT,350,9
159504,CURRENT,346,9
159507,CURRENT,350,9
159509,CURRENT,352,9
159512,CURRENT,353,9
159515,CURRENT,348,9
159517,CURRENT,348,9
159520,CURRENT,347,9
159523,CURRENT,350,9
159525,CURRENT,350,9
159528,CURRENT,353,9
159532,CURRENT,350,9
159534,CURRENT,350,9
159537,CURRENT,347,9
159539,CURRENT,350,9
159542,CURRENT,345,9
159545,CURRENT,351,9
159547,CURRENT,348,9
159550,CURRENT,350,9
159553,CURRENT,346,9
159555,CURRENT,348,9
159558,CURRENT,346,9
159561,CURRENT,347,9
159563,CURRENT,345,9
159566,CURRENT,347,9
159569,CURRENT,345,9
159571,CURRENT,348,9
159575,CURRENT,345,9
159578,CURRENT,348,9
159580,CURRENT,347,9
159583,CURRENT,351,9
159586,CURRENT,346,9
159588,CURRENT,350,9
159591,CURRENT,346,9
159594,CURRENT,348,9
159596,CURRENT,347,9
159599,CURRENT,351,9
159602,CURRENT,351,9
159604,CURRENT,350,9
159607,CURRENT,349,9
159610,CURRENT,350,9
159612,CURRENT,350,9
159616,CURRENT,348,9
159619,CURRENT,349,9
159621,CURRENT,348,9
159624,CURRENT,348,9
159626,CURRENT,350,9
159629,CURRENT,348,9
159632,CURRENT,349,9
159634,CURRENT,348,9
159637,CURRENT,345,9
159640,CURRENT,350,9
159642,CURRENT,346,9
159645,CURRENT,351,9
159648,CURRENT,350,9
159650,CURRENT,352,9
159653,CURRENT,349,9
159656,CURRENT,351,9
159659,CURRENT,343,9
159662,CURRENT,345,9
159665,CURRENT,342,9
159667,CURRENT,352,9
159670,CURRENT,352,9
159673,CURRENT,354,9
159675,CURRENT,351,9
159678,CURRENT,353,9
159681,CURRENT,349,9
159683,CURRENT,351,9
159686,CURRENT,346,9
159689,CURRENT,352,9
159691,CURRENT,346,9
159694,CURRENT,351,9
159697,CURRENT,351,9
159699,CURRENT,354,9
159703,CURRENT,350,9
159706,CURRENT,352,9
159708,CURRENT,350,9
159711,CURRENT,346,9
159713,CURRENT,342,9
159716,CURRENT,344,9
159719,CURRENT,341,9
159721,CURRENT,342,9
159724,CURRENT,342,9
159727,CURRENT,343,9
159729,CURRENT,340,9
159732,CURRENT,340,9
159735,CURRENT,344,9
159737,CURRENT,345,9
159740,CURRENT,342,9
159744,CURRENT,347,9
159746,CURRENT,347,9
159749,CURRENT,353,9
159752,CURRENT,353,9
159754,CURRENT,354,9
159757,CURRENT,355,9
159760,CURRENT,353,9
159762,CURRENT,355,9
159765,CURRENT,353,9
159768,CURRENT,355,9
159770,CURRENT,353,9
159773,CURRENT,354,9
159776,CURRENT,352,9
159778,CURRENT,353,9
159781,CURRENT,351,9
159784,CURRENT,353,9
159787,CURRENT,352,9
159790,CURRENT,352,9
159793,CURRENT,352,9
159795,CURRENT,355,9
159798,CURRENT,351,9
159800,CURRENT,354,9
159803,CURRENT,350,9
159806,CURRENT,353,9
159808,CURRENT,351,9
159811,CURRENT,353,9
159814,CURRENT,349,9
159816,CURRENT,352,9
159819,CURRENT,351,9
159822,CURRENT,351,9
159824,CURRENT,350,9
159827,CURRENT,351,9
159831,CURRENT,351,9
159833,CURRENT,351,9
159836,CURRENT,351,9
159839,CURRENT,348,9
159841,CURRENT,350,9
159844,CURRENT,350,9
159847,CURRENT,351,9
159849,CURRENT,348,9
159852,CURRENT,349,9
159855,CURRENT,346,9
159857,CURRENT,349,9
159860,CURRENT,347,9
159863,CURRENT,351,9
159865,CURRENT,346,9
159868,CURRENT,348,9
159872,CURRENT,345,9
159874,CURRENT,355,9
159877,CURRENT,352,9
159880,CURRENT,355,9
159882,CURRENT,352,9
159885,CURRENT,354,9
159887,CURRENT,352,9
159890,CURRENT,353,9
159893,CURRENT,350,9
159895,CURRENT,351,9
159898,CURRENT,349,9
159901,CURRENT,354,9
159903,CURRENT,350,9
159906,CURRENT,352,9
159909,CURRENT,350,9
159911,CURRENT,348,9
159915,CURRENT,349,9
159918,CURRENT,350,9
159920,CURRENT,348,9
159923,CURRENT,350,9
159926,CURRENT,348,9
159928,CURRENT,350,9
159931,CURRENT,348,9
159934,CURRENT,348,9
159936,CURRENT,349,9
159939,CURRENT,350,9
159942,CURRENT,350,9
159944,CURRENT,349,9
159947,CURRENT,348,9
159950,CURRENT,348,9
159952,CURRENT,347,9
159955,CURRENT,347,9
159959,CURRENT,344,9
159961,CURRENT,341,9
159964,CURRENT,351,9
159967,CURRENT,348,9
159969,CURRENT,349,9
159972,CURRENT,347,9
159974,CURRENT,350,9
159977,CURRENT,348,9
159980,CURRENT,350,9
159982,CURRENT,346,9
159985,CURRENT,347,9
159988,CURRENT,347,9
159990,CURRENT,350,9
159993,CURRENT,346,9
159996,CURRENT,349,9
159998,CURRENT,341,9
160002,CURRENT,342,9
160005,CURRENT,340,9
160007,CURRENT,349,9
160010,CURRENT,347,9
160013,CURRENT,350,9
160015,CURRENT,348,9
160018,CURRENT,348,9
160021,CURRENT,346,9
160023,CURRENT,348,9
160026,CURRENT,345,9
160029,CURRENT,346,9
160031,CURRENT,344,9
160034,CURRENT,348,9
160037,CURRENT,347,9
160039,CURRENT,347,9
160043,CURRENT,349,9
160046,CURRENT,347,9
160048,CURRENT,347,9
160051,CURRENT,347,9
160054,CURRENT,347,9
160056,CURRENT,348,9
160059,CURRENT,348,9
160061,CURRENT,349,9
160064,CURRENT,349,9
160067,CURRENT,342,9
160069,CURRENT,343,9
160072,CURRENT,340,9
160075,CURRENT,343,9
160077,CURRENT,349,9
160080,CURRENT,351,9
160083,CURRENT,347,9
160086,CURRENT,351,9
160089,CURRENT,348,9
160092,CURRENT,351,9
160094,CURRENT,349,9
160097,CURRENT,351,9
160100,CURRENT,348,9
160102,CURRENT,352,9
160105,CURRENT,347,9
160108,CURRENT,349,9
160110,CURRENT,348,9
160113,CURRENT,351,9
160116,CURRENT,349,9
160118,CURRENT,351,9
160121,CURRENT,349,9
160124,CURRENT,351,9
160126,CURRENT,348,9
160130,CURRENT,351,9
160133,CURRENT,348,9
160135,CURRENT,351,9
160138,CURRENT,349,9
160141,CURRENT,350,9
160143,CURRENT,349,9
160146,CURRENT,348,9
160148,CURRENT,347,9
160151,CURRENT,351,9
160154,CURRENT,351,9
160156,CURRENT,350,9
160159,CURRENT,350,9
160162,CURRENT,348,9
160164,CURRENT,351,9
160167,CURRENT,349,9
160171,CURRENT,348,9
160173,CURRENT,347,9
160176,CURRENT,350,9
160179,CURRENT,348,9
160181,CURRENT,349,9
160184,CURRENT,348,9
160187,CURRENT,350,9
160189,CURRENT,346,9
160192,CURRENT,351,9
160195,CURRENT,348,9
160197,CURRENT,351,9
160200,CURRENT,346,9
160203,CURRENT,350,9
160205,CURRENT,348,9
160208,CURRENT,350,9
160211,CURRENT,347,9
160214,CURRENT,352,9
160217,CURRENT,348,9
160220,CURRENT,351,9
160222,CURRENT,347,9
160225,CURRENT,350,9
160228,CURRENT,351,9
160230,CURRENT,352,9
160233,CURRENT,347,9
160235,CURRENT,349,9
160238,CURRENT,348,9
160241,CURRENT,348,9
160243,CURRENT,348,9
160246,CURRENT,349,9
160249,CURRENT,349,9
160251,CURRENT,350,9
160254,CURRENT,349,9
160258,CURRENT,349,9
160260,CURRENT,352,9
160263,CURRENT,349,9
160266,CURRENT,350,9
160268,CURRENT,349,9
160271,CURRENT,352,9
160274,CURRENT,350,9
160276,CURRENT,352,9
160279,CURRENT,350,9
160282,CURRENT,353,9
160284,CURRENT,350,9
160287,CURRENT,352,9
160290,CURRENT,349,9
160292,CURRENT,352,9
160295,CURRENT,349,9
160299,CURRENT,352,9
160301,CURRENT,350,9
160304,CURRENT,353,9
160307,CURRENT,350,9
160309,CURRENT,353,9
160312,CURRENT,350,9
160315,CURRENT,353,9
160317,CURRENT,350,9
160320,CURRENT,352,9
160322,CURRENT,350,9
160325,CURRENT,351,9
160328,CURRENT,349,9
160330,CURRENT,351,9
160333,CURRENT,350,9
160336,CURRENT,350,9
160338,CURRENT,351,9
160342,CURRENT,350,9
160345,CURRENT,351,9
160347,CURRENT,350,9
160350,CURRENT,352,9
160353,CURRENT,349,9
160355,CURRENT,351,9
160358,CURRENT,351,9
160361,CURRENT,352,9
160363,CURRENT,349,9
160366,CURRENT,350,9
160369,CURRENT,348,9
160371,CURRENT,352,9
160374,CURRENT,349,9
160377,CURRENT,351,9
160379,CURRENT,346,9
160382,CURRENT,349,9
160386,CURRENT,347,9
160388,CURRENT,349,9
160391,CURRENT,348,9
160394,CURRENT,351,9
160396,CURRENT,345,9
160399,CURRENT,349,9
160402,CURRENT,344,9
160404,CURRENT,348,9
160407,CURRENT,345,9
160409,CURRENT,346,9
160412,CURRENT,344,9
160415,CURRENT,345,9
160417,CURRENT,345,9
160420,CURRENT,346,9
160423,CURRENT,345,9
160425,CURRENT,348,9
160429,CURRENT,344,9
160432,CURRENT,347,9
160434,CURRENT,344,9
160437,CURRENT,348,9
160440,CURRENT,347,9
160442,CURRENT,348,9
160445,CURRENT,347,9
160448,CURRENT,349,9
160450,CURRENT,348,9
160453,CURRENT,346,9
160456,CURRENT,347,9
160458,CURRENT,346,9
160461,CURRENT,348,9
160464,CURRENT,345,9
160466,CURRENT,345,9
160470,CURRENT,346,9
160473,CURRENT,347,9
160475,CURRENT,349,9
160478,CURRENT,347,9
160481,CURRENT,346,9
160483,CURRENT,348,9
160486,CURRENT,347,9
160489,CURRENT,348,9
160491,CURRENT,348,9
160494,CURRENT,350,9
160496,CURRENT,348,9
160499,CURRENT,350,9
160502,CURRENT,349,9
160504,CURRENT,349,9
160507,CURRENT,348,9
160510,CURRENT,350,9
160513,CURRENT,346,9
160516,CURRENT,348,9
160519,CURRENT,346,9
160521,CURRENT,349,9
160524,CURRENT,347,9
160527,CURRENT,348,9
160529,CURRENT,348,9
160532,CURRENT,352,9
160535,CURRENT,349,9
160537,CURRENT,352,9
160540,CURRENT,346,9
160543,CURRENT,350,9
160545,CURRENT,347,9
160548,CURRENT,350,9
160551,CURRENT,349,9
160553,CURRENT,347,9
160557,CURRENT,346,9
160560,CURRENT,349,9
160562,CURRENT,348,9
160565,CURRENT,347,9
160568,CURRENT,347,9
160570,CURRENT,346,9
160573,CURRENT,347,9
160576,CURRENT,347,9
160578,CURRENT,350,9
160581,CURRENT,349,9
160583,CURRENT,349,9
160586,CURRENT,348,9
160589,CURRENT,350,9
160591,CURRENT,346,9
160594,CURRENT,349,9
160598,CURRENT,347,9
160600,CURRENT,349,9
160603,CURRENT,347,9
160606,CURRENT,348,9
160608,CURRENT,348,9
160611,CURRENT,350,9
160614,CURRENT,348,9
160616,CURRENT,351,9
160619,CURRENT,348,9
160622,CURRENT,349,9
160624,CURRENT,345,9
160627,CURRENT,350,9
160630,CURRENT,346,9
160632,CURRENT,349,9
160635,CURRENT,347,9
160638,CURRENT,349,9
160641,CURRENT,347,9
160644,CURRENT,349,9
160647,CURRENT,346,9
160649,CURRENT,348,9
160652,CURRENT,346,9
160655,CURRENT,347,9
160657,CURRENT,344,9
160660,CURRENT,348,9
160663,CURRENT,349,9
160665,CURRENT,351,9
160668,CURRENT,347,9
160670,CURRENT,350,9
160673,CURRENT,348,9
160676,CURRENT,349,9
160678,CURRENT,347,9
160681,CURRENT,350,9
160685,CURRENT,348,9
160687,CURRENT,349,9
160690,CURRENT,349,9
160693,CURRENT,349,9
160695,CURRENT,351,9
160698,CURRENT,350,9
160701,CURRENT,350,9
160703,CURRENT,350,9
160706,CURRENT,352,9
160709,CURRENT,349,9
160711,CURRENT,350,9
160714,CURRENT,349,9
160717,CURRENT,351,9
160719,CURRENT,348,9
160722,CURRENT,351,9
160726,CURRENT,349,9
160728,CURRENT,352,9
160731,CURRENT,349,9
160734,CURRENT,352,9
160736,CURRENT,349,9
160739,CURRENT,351,9
160742,CURRENT,348,9
160744,CURRENT,351,9
160747,CURRENT,349,9
160750,CURRENT,352,9
160752,CURRENT,347,9
160755,CURRENT,350,9
160757,CURRENT,347,9
160760,CURRENT,351,9
160763,CURRENT,348,9
160765,CURRENT,353,9
160769,CURRENT,349,9
160772,CURRENT,352,9
160774,CURRENT,350,9
160777,CURRENT,350,9
160780,CURRENT,351,9
160782,CURRENT,352,9
160785,CURRENT,351,9
160788,CURRENT,351,9
160790,CURRENT,350,9
160793,CURRENT,352,9
160796,CURRENT,348,9
160798,CURRENT,351,9
160801,CURRENT,351,9
160804,CURRENT,352,9
160806,CURRENT,350,9
160809,CURRENT,351,9
160813,CURRENT,352,9
160815,CURRENT,351,9
160818,CURRENT,350,9
160821,CURRENT,350,9
160823,CURRENT,353,9
160826,CURRENT,349,9
160829,CURRENT,353,9
160831,CURRENT,352,9
160834,CURRENT,354,9
160837,CURRENT,348,9
160839,CURRENT,271,9
166823,CURRENT,496,10
166825,CURRENT,32,10
166828,CURRENT,27,10
166829,CURRENT,9,10
166831,CURRENT,6,10
166832,CURRENT,6,10
166835,CURRENT,5,10
166837,CURRENT,4,10
166840,CURRENT,4,10
166842,CURRENT,5,10
166845,CURRENT,4,10
166847,CURRENT,4,10
166850,CURRENT,4,10
166852,CURRENT,5,10
166855,CURRENT,4,10
166857,CURRENT,3,10
166860,CURRENT,4,10
166862,CURRENT,5,10
166865,CURRENT,4,10
166867,CURRENT,3,10
166871,CURRENT,5,10
166873,CURRENT,5,10
166876,CURRENT,4,10
166878,CURRENT,4,10
166881,CURRENT,4,10
166883,CURRENT,4,10
166886,CURRENT,3,10
166888,CURRENT,4,10
166891,CURRENT,5,10
166893,CURRENT,5,10
166896,CURRENT,3,10
166898,CURRENT,4,10
166901,CURRENT,5,10
166903,CURRENT,5,10
166906,CURRENT,4,10
166908,CURRENT,4,10
166912,CURRENT,5,10
166914,CURRENT,5,10
166917,CURRENT,4,10
166919,CURRENT,5,10
166922,CURRENT,5,10
166924,CURRENT,4,10
166927,CURRENT,4,10
166929,CURRENT,5,10
166932,CURRENT,5,10
166934,CURRENT,5,10
166937,CURRENT,4,10
166939,CURRENT,5,10
166942,CURRENT,5,10
166944,CURRENT,4,10
166947,CURRENT,4,10
166949,CURRENT,5,10
166952,CURRENT,5,10
166955,CURRENT,4,10
166958,CURRENT,7,10
166960,CURRENT,9,10
166962,CURRENT,9,10
166965,CURRENT,9,10
166967,CURRENT,9,10
166970,CURRENT,9,10
166972,CURRENT,9,10
166975,CURRENT,9,10
166977,CURRENT,9,10
166980,CURRENT,9,10
166982,CURRENT,9,10
166985,CURRENT,9,10
166987,CURRENT,9,10
166990,CURRENT,9,10
166992,CURRENT,9,10
166995,CURRENT,9,10
166998,CURRENT,9,10
167001,CURRENT,9,10
167003,CURRENT,9,10
167006,CURRENT,9,10
167008,CURRENT,9,10
167011,CURRENT,9,10
167013,CURRENT,9,10
167016,CURRENT,9,10
167018,CURRENT,966,10
167021,CURRENT,937,10
167024,CURRENT,852,10
167026,CURRENT,958,10
167029,CURRENT,891,10
167032,CURRENT,801,10
167034,CURRENT,814,10
167037,CURRENT,926,10
167041,CURRENT,559,10
167043,CURRENT,859,10
167046,CURRENT,606,10
167048,CURRENT,887,10
167051,CURRENT,783,10
167054,CURRENT,845,10
167056,CURRENT,748,10
167059,CURRENT,824,10
167062,CURRENT,826,10
167064,CURRENT,802,10
167067,CURRENT,843,10
167070,CURRENT,816,10
167072,CURRENT,645,10
