Time,CURRENT,mA
38595,CURRENT,8,0
38598,CURRENT,9,0
38600,CURRENT,9,0
38603,CURRENT,9,0
38605,CURRENT,8,0
38608,CURRENT,9,0
38610,CURRENT,9,0
38614,CURRENT,9,0
38616,CURRENT,9,0
38619,CURRENT,9,0
38621,CURRENT,9,0
38624,CURRENT,9,0
38626,CURRENT,9,0
38629,CURRENT,8,0
38631,CURRENT,9,0
38634,CURRENT,9,0
38636,CURRENT,9,0
38639,CURRENT,9,0
38641,CURRENT,9,0
38644,CURRENT,9,0
38646,CURRENT,9,0
38649,CURRENT,9,0
38651,CURRENT,9,0
38654,CURRENT,9,0
38657,CURRENT,9,0
38660,CURRENT,9,0
38662,CURRENT,9,0
38665,CURRENT,8,0
38667,CURRENT,9,0
38670,CURRENT,9,0
38672,CURRENT,9,0
38675,CURRENT,8,0
38677,CURRENT,9,0
38680,CURRENT,9,0
38682,CURRENT,9,0
38685,CURRENT,9,0
38687,CURRENT,8,0
38690,CURRENT,9,0
38692,CURRENT,9,0
38694,CURRENT,9,0
38697,CURRENT,9,0
38700,CURRENT,9,0
38703,CURRENT,9,0
38705,CURRENT,9,0
38708,CURRENT,8,0
38710,CURRENT,9,0
38713,CURRENT,9,0
38715,CURRENT,9,0
38718,CURRENT,9,0
38720,CURRENT,8,0
38723,CURRENT,9,0
38725,CURRENT,9,0
38728,CURRENT,9,0
38730,CURRENT,9,0
38733,CURRENT,9,0
38735,CURRENT,9,0
38738,CURRENT,9,0
38740,CURRENT,9,0
38744,CURRENT,9,0
38746,CURRENT,8,0
38749,CURRENT,9,0
38751,CURRENT,9,0
38754,CURRENT,9,0
38756,CURRENT,8,0
38759,CURRENT,9,0
38761,CURRENT,9,0
38764,CURRENT,9,0
38766,CURRENT,9,0
38769,CURRENT,9,0
38771,CURRENT,9,0
38774,CURRENT,9,0
38776,CURRENT,9,0
38779,CURRENT,9,0
38781,CURRENT,9,0
38785,CURRENT,9,0
38787,CURRENT,9,0
38790,CURRENT,9,0
38792,CURRENT,9,0
38795,CURRENT,9,0
38797,CURRENT,9,0
38800,CURRENT,9,0
38802,CURRENT,8,0
38805,CURRENT,9,0
38807,CURRENT,9,0
38810,CURRENT,9,0
38812,CURRENT,8,0
38815,CURRENT,9,0
38817,CURRENT,9,0
38820,CURRENT,9,0
38822,CURRENT,9,0
38824,CURRENT,8,0
38828,CURRENT,9,0
38830,CURRENT,9,0
38833,CURRENT,9,0
38835,CURRENT,9,0
38838,CURRENT,9,0
38840,CURRENT,9,0
38843,CURRENT,9,0
38845,CURRENT,8,0
38848,CURRENT,8,0
38850,CURRENT,9,0
38853,CURRENT,9,0
38855,CURRENT,9,0
38858,CURRENT,9,0
38860,CURRENT,9,0
38863,CURRENT,9,0
38865,CURRENT,9,0
38868,CURRENT,8,0
38871,CURRENT,9,0
38874,CURRENT,9,0
38876,CURRENT,10,0
38879,CURRENT,9,0
38881,CURRENT,9,0
38884,CURRENT,9,0
38886,CURRENT,9,0
38889,CURRENT,9,0
38891,CURRENT,9,0
38894,CURRENT,9,0
38896,CURRENT,9,0
38899,CURRENT,9,0
38901,CURRENT,9,0
38904,CURRENT,8,0
38906,CURRENT,9,0
38909,CURRENT,9,0
38912,CURRENT,9,0
38915,CURRENT,9,0
38917,CURRENT,9,0
38920,CURRENT,9,0
38922,CURRENT,9,0
38925,CURRENT,9,0
38927,CURRENT,8,0
38930,CURRENT,9,0
38932,CURRENT,9,0
38935,CURRENT,9,0
38937,CURRENT,8,0
38940,CURRENT,8,0
38942,CURRENT,9,0
38945,CURRENT,9,0
38947,CURRENT,9,0
38950,CURRENT,8,0
38952,CURRENT,9,0
38956,CURRENT,9,0
38958,CURRENT,9,0
38961,CURRENT,9,0
38963,CURRENT,9,0
38966,CURRENT,9,0
38968,CURRENT,10,0
38971,CURRENT,9,0
38973,CURRENT,8,0
38976,CURRENT,9,0
38978,CURRENT,9,0
38981,CURRENT,9,0
38983,CURRENT,9,0
38986,CURRENT,8,0
38988,CURRENT,9,0
38991,CURRENT,9,0
38993,CURRENT,9,0
38996,CURRENT,8,0
38999,CURRENT,9,0
34,0
54356,CURRENT,5,0
54359,CURRENT,4,0
54362,CURRENT,3,0
54364,CURRENT,4,0
54367,CURRENT,5,0
54369,CURRENT,4,0
54372,CURRENT,4,0
54374,CURRENT,3,0
54377,CURRENT,4,0
54379,CURRENT,4,0
54382,CURRENT,4,0
54384,CURRENT,4,0
54387,CURRENT,4,0
54389,CURRENT,5,0
54392,CURRENT,5,0
54394,CURRENT,3,0
54397,CURRENT,4,0
54400,CURRENT,5,0
54403,CURRENT,6,0
54405,CURRENT,5,0
54408,CURRENT,4,0
54410,CURRENT,4,0
54413,CURRENT,5,0
54415,CURRENT,5,0
54418,CURRENT,5,0
54420,CURRENT,4,0
54423,CURRENT,5,0
54425,CURRENT,5,0
54428,CURRENT,4,0
54430,CURRENT,4,0
54433,CURRENT,4,0
54435,CURRENT,6,0
54438,CURRENT,5,0
54440,CURRENT,4,0
54444,CURRENT,8,0
54446,CURRENT,10,0
54449,CURRENT,10,0
54451,CURRENT,9,0
54454,CURRENT,9,0
54456,CURRENT,9,0
54459,CURRENT,9,0
54461,CURRENT,9,0
54464,CURRENT,9,0
54466,CURRENT,9,0
54469,CURRENT,10,0
54471,CURRENT,9,0
54474,CURRENT,9,0
54476,CURRENT,9,0
54479,CURRENT,10,0
54481,CURRENT,10,0
54484,CURRENT,9,0
54487,CURRENT,9,0
54490,CURRENT,9,0
54492,CURRENT,9,0
54495,CURRENT,9,0
54497,CURRENT,9,0
54500,CURRENT,8,0
54502,CURRENT,9,0
54505,CURRENT,9,0
54507,CURRENT,9,0
54510,CURRENT,9,0
54512,CURRENT,9,0
54515,CURRENT,9,0
54517,CURRENT,9,0
54520,CURRENT,9,0
54522,CURRENT,9,0
54525,CURRENT,9,0
54528,CURRENT,10,0
54531,CURRENT,9,0
54533,CURRENT,9,0
54536,CURRENT,9,0
54538,CURRENT,9,0
54541,CURRENT,9,0
54543,CURRENT,9,0
54546,CURRENT,8,0
54548,CURRENT,9,0
54551,CURRENT,9,0
54553,CURRENT,9,0
54556,CURRENT,9,0
54558,CURRENT,9,0
54561,CURRENT,9,0
54563,CURRENT,9,0
54566,CURRENT,8,0
54568,CURRENT,9,0
54572,CURRENT,9,0
54574,CURRENT,9,0
54577,CURRENT,8,0
54579,CURRENT,9,0
54582,CURRENT,9,0
54584,CURRENT,9,0
54587,CURRENT,9,0
54589,CURRENT,9,0
54592,CURRENT,9,0
54594,CURRENT,9,0
54597,CURRENT,9,0
54599,CURRENT,9,0
54602,CURRENT,8,0
54604,CURRENT,9,0
54607,CURRENT,9,0
54609,CURRENT,9,0
54612,CURRENT,8,0
54615,CURRENT,8,0
54617,CURRENT,9,0
54620,CURRENT,9,0
54622,CURRENT,9,0
54625,CURRENT,9,0
54627,CURRENT,9,0
54630,CURRENT,9,0
54632,CURRENT,9,0
54635,CURRENT,9,0
54637,CURRENT,9,0
54640,CURRENT,9,0
54642,CURRENT,9,0
54645,CURRENT,9,0
54647,CURRENT,8,0
54650,CURRENT,9,0
54652,CURRENT,10,0
54656,CURRENT,9,0
54658,CURRENT,9,0
54661,CURRENT,9,0
54663,CURRENT,9,0
54666,CURRENT,9,0
54668,CURRENT,9,0
54671,CURRENT,8,0
54673,CURRENT,9,0
54676,CURRENT,9,0
54678,CURRENT,9,0
54681,CURRENT,9,0
54683,CURRENT,9,0
54686,CURRENT,9,0
54688,CURRENT,9,0
54691,CURRENT,9,0
54693,CURRENT,8,0
54696,CURRENT,9,0
54699,CURRENT,9,0
54702,CURRENT,8,0
54704,CURRENT,9,0
54707,CURRENT,9,0
54709,CURRENT,9,0
54712,CURRENT,9,0
54714,CURRENT,9,0
54717,CURRENT,8,0
54719,CURRENT,9,0
54722,CURRENT,9,0
54724,CURRENT,9,0
54727,CURRENT,8,0
54729,CURRENT,9,0
54732,CURRENT,9,0
54734,CURRENT,9,0
54737,CURRENT,9,0
54739,CURRENT,8,0
54743,CURRENT,9,0
54745,CURRENT,9,0
54748,CURRENT,8,0
54750,CURRENT,9,0
54753,CURRENT,9,0
54755,CURRENT,9,0
54758,CURRENT,9,0
54760,CURRENT,9,0
54763,CURRENT,8,0
54765,CURRENT,9,0
54768,CURRENT,9,0
54770,CURRENT,9,0
54772,CURRENT,9,0
54775,CURRENT,9,0
54777,CURRENT,9,0
54780,CURRENT,9,0
54782,CURRENT,9,0
54786,CURRENT,9,0
54788,CURRENT,9,0
54791,CURRENT,9,0
54793,CURRENT,9,0
54796,CURRENT,9,0
54798,CURRENT,9,0
54801,CURRENT,10,0
54803,CURRENT,9,0
54806,CURRENT,8,0
54808,CURRENT,9,0
54811,CURRENT,9,0
54813,CURRENT,9,0
54816,CURRENT,8,0
54818,CURRENT,8,0
54821,CURRENT,9,0
54823,CURRENT,9,0
54827,CURRENT,9,0
54829,CURRENT,9,0
54832,CURRENT,9,0
54834,CURRENT,9,0
54837,CURRENT,9,0
54839,CURRENT,9,0
54842,CURRENT,9,0
54844,CURRENT,9,0
54847,CURRENT,9,0
54849,CURRENT,9,0
54852,CURRENT,9,0
54854,CURRENT,9,0
54857,CURRENT,9,0
54859,CURRENT,9,0
54862,CURRENT,9,0
54864,CURRENT,8,0
54867,CURRENT,9,0
54870,CURRENT,9,0
54873,CURRENT,9,0
54875,CURRENT,8,0
54878,CURRENT,9,0
54880,CURRENT,9,0
54883,CURRENT,9,0
54885,CURRENT,9,0
54888,CURRENT,9,0
54890,CURRENT,9,0
54893,CURRENT,9,0
54895,CURRENT,9,0
54898,CURRENT,8,0
54900,CURRENT,9,0
54903,CURRENT,9,0
54905,CURRENT,9,0
54908,CURRENT,9,0
54910,CURRENT,8,0
54914,CURRENT,9,0
54916,CURRENT,9,0
54919,CURRENT,9,0
54921,CURRENT,9,0
54924,CURRENT,8,0
54926,CURRENT,10,0
54929,CURRENT,9,0
54931,CURRENT,9,0
54934,CURRENT,8,0
54936,CURRENT,9,0
54939,CURRENT,10,0
54941,CURRENT,9,0
54944,CURRENT,9,0
54946,CURRENT,9,0
54949,CURRENT,9,0
54951,CURRENT,9,0
54955,CURRENT,8,0
54957,CURRENT,9,0
54960,CURRENT,9,0
54962,CURRENT,9,0
54965,CURRENT,9,0
54967,CURRENT,9,0
54969,CURRENT,9,0
54972,CURRENT,9,0
54974,CURRENT,9,0
54977,CURRENT,9,0
54979,CURRENT,9,0
54982,CURRENT,9,0
54984,CURRENT,10,0
54987,CURRENT,9,0
54989,CURRENT,8,0
54992,CURRENT,9,0
54994,CURRENT,10,0
54998,CURRENT,9,0
55001,CURRENT,9,0
55003,CURRENT,9,0
55006,CURRENT,9,0
55008,CURRENT,9,0
55010,CURRENT,9,0
55013,CURRENT,8,0
55015,CURRENT,9,0
55018,CURRENT,9,0
55020,CURRENT,9,0
55023,CURRENT,9,0
55025,CURRENT,9,0
55028,CURRENT,9,0
55030,CURRENT,9,0
55033,CURRENT,9,0
55035,CURRENT,8,0
55038,CURRENT,9,0
55041,CURRENT,9,0
55044,CURRENT,9,0
55046,CURRENT,9,0
55049,CURRENT,9,0
55051,CURRENT,9,0
55054,CURRENT,9,0
55056,CURRENT,9,0
55059,CURRENT,8,0
55061,CURRENT,9,0
55064,CURRENT,9,0
55066,CURRENT,8,0
55069,CURRENT,8,0
55071,CURRENT,9,0
55074,CURRENT,9,0
55076,CURRENT,9,0
55079,CURRENT,9,0
55081,CURRENT,8,0
55085,CURRENT,9,0
55087,CURRENT,9,0
55090,CURRENT,9,0
55092,CURRENT,9,0
55095,CURRENT,9,0
55097,CURRENT,9,0
55100,CURRENT,9,0
55102,CURRENT,8,0
55105,CURRENT,8,0
55107,CURRENT,10,0
55110,CURRENT,9,0
55112,CURRENT,9,0
55115,CURRENT,9,0
55117,CURRENT,9,0
55120,CURRENT,9,0
55122,CURRENT,9,0
55126,CURRENT,9,0
55128,CURRENT,9,0
55131,CURRENT,9,0
55133,CURRENT,9,0
55136,CURRENT,8,0
55138,CURRENT,8,0
55141,CURRENT,9,0
55143,CURRENT,9,0
55146,CURRENT,9,0
55148,CURRENT,9,0
55151,CURRENT,8,0
55153,CURRENT,10,0
55156,CURRENT,9,0
55158,CURRENT,9,0
55161,CURRENT,8,0
55163,CURRENT,9,0
55166,CURRENT,9,0
55169,CURRENT,9,0
55172,CURRENT,9,0
55174,CURRENT,9,0
55177,CURRENT,9,0
55179,CURRENT,9,0
55182,CURRENT,9,0
55184,CURRENT,8,0
55186,CURRENT,9,0
55189,CURRENT,10,0
55192,CURRENT,9,0
55194,CURRENT,8,0
55197,CURRENT,9,0
55199,CURRENT,9,0
55202,CURRENT,9,0
55204,CURRENT,8,0
55206,CURRENT,8,0
55209,CURRENT,9,0
55212,CURRENT,9,0
55215,CURRENT,9,0
55217,CURRENT,9,0
55220,CURRENT,9,0
55222,CURRENT,9,0
55225,CURRENT,9,0
55227,CURRENT,8,0
55230,CURRENT,8,0
55232,CURRENT,9,0
55235,CURRENT,9,0
55237,CURRENT,9,0
55240,CURRENT,8,0
55242,CURRENT,9,0
55245,CURRENT,9,0
55247,CURRENT,9,0
55250,CURRENT,9,0
55252,CURRENT,8,0
55256,CURRENT,9,0
55258,CURRENT,10,0
55261,CURRENT,9,0
55263,CURRENT,8,0
55266,CURRENT,9,0
55268,CURRENT,9,0
55271,CURRENT,9,0
55273,CURRENT,9,0
55276,CURRENT,9,0
55278,CURRENT,9,0
55281,CURRENT,9,0
55283,CURRENT,9,0
55286,CURRENT,9,0
55288,CURRENT,9,0
55291,CURRENT,9,0
55293,CURRENT,9,0
55297,CURRENT,9,0
55299,CURRENT,9,0
55302,CURRENT,9,0
55304,CURRENT,10,0
55307,CURRENT,8,0
55309,CURRENT,8,0
55312,CURRENT,9,0
55314,CURRENT,9,0
55317,CURRENT,9,0
55319,CURRENT,8,0
55322,CURRENT,9,0
62404,CURRENT,0,1
62406,CURRENT,63,1
62407,CURRENT,110,1
62409,CURRENT,43,1
62411,CURRENT,6,1
62412,CURRENT,6,1
62415,CURRENT,5,1
62417,CURRENT,4,1
62420,CURRENT,4,1
62423,CURRENT,5,1
62426,CURRENT,5,1
62428,CURRENT,4,1
62431,CURRENT,4,1
62433,CURRENT,4,1
62436,CURRENT,5,1
62438,CURRENT,5,1
62441,CURRENT,4,1
62443,CURRENT,4,1
62446,CURRENT,5,1
62448,CURRENT,5,1
62451,CURRENT,4,1
62453,CURRENT,3,1
62456,CURRENT,4,1
62458,CURRENT,5,1
62461,CURRENT,4,1
62464,CURRENT,3,1
62467,CURRENT,4,1
62469,CURRENT,4,1
62472,CURRENT,5,1
62474,CURRENT,4,1
62477,CURRENT,3,1
62479,CURRENT,4,1
62482,CURRENT,5,1
62484,CURRENT,5,1
62487,CURRENT,4,1
62489,CURRENT,5,1
62492,CURRENT,5,1
62494,CURRENT,5,1
62497,CURRENT,4,1
62499,CURRENT,4,1
62502,CURRENT,5,1
62504,CURRENT,6,1
62508,CURRENT,5,1
62510,CURRENT,4,1
62513,CURRENT,4,1
62515,CURRENT,5,1
62518,CURRENT,5,1
62520,CURRENT,4,1
62523,CURRENT,4,1
62525,CURRENT,5,1
62528,CURRENT,7,1
62530,CURRENT,9,1
62532,CURRENT,9,1
62535,CURRENT,9,1
62537,CURRENT,9,1
62540,CURRENT,9,1
62542,CURRENT,9,1
62545,CURRENT,9,1
62547,CURRENT,10,1
62551,CURRENT,10,1
62554,CURRENT,9,1
62556,CURRENT,9,1
62559,CURRENT,9,1
62561,CURRENT,9,1
62564,CURRENT,9,1
62566,CURRENT,9,1
62569,CURRENT,9,1
62571,CURRENT,9,1
62573,CURRENT,9,1
62576,CURRENT,9,1
62578,CURRENT,9,1
62581,CURRENT,9,1
62583,CURRENT,9,1
62586,CURRENT,9,1
62588,CURRENT,1041,1
62592,CURRENT,726,1
62595,CURRENT,691,1
62597,CURRENT,819,1
62600,CURRENT,886,1
62603,CURRENT,862,1
62605,CURRENT,867,1
62608,CURRENT,772,1
62611,CURRENT,816,1
62613,CURRENT,886,1
62616,CURRENT,747,1
62619,CURRENT,644,1
62621,CURRENT,693,1
62624,CURRENT,694,1
62627,CURRENT,667,1
62629,CURRENT,539,1
62632,CURRENT,497,1
62636,CURRENT,609,1
62638,CURRENT,555,1
62641,CURRENT,515,1
62644,CURRENT,513,1
62646,CURRENT,456,1
62649,CURRENT,444,1
62652,CURRENT,453,1
62654,CURRENT,587,1
62657,CURRENT,211,1
62660,CURRENT,340,1
62662,CURRENT,395,1
62665,CURRENT,339,1
62668,CURRENT,212,1
62670,CURRENT,167,1
62673,CURRENT,115,1
62676,CURRENT,140,1
62679,CURRENT,285,1
62682,CURRENT,287,1
62684,CURRENT,110,1
62687,CURRENT,88,1
62690,CURRENT,137,1
62692,CURRENT,63,1
62695,CURRENT,50,1
62698,CURRENT,49,1
62700,CURRENT,49,1
62703,CURRENT,49,1
62705,CURRENT,48,1
62708,CURRENT,47,1
62710,CURRENT,44,1
62713,CURRENT,42,1
62716,CURRENT,42,1
62718,CURRENT,40,1
62722,CURRENT,36,1
62724,CURRENT,123,1
62727,CURRENT,35,1
62729,CURRENT,37,1
62732,CURRENT,41,1
62735,CURRENT,38,1
62737,CURRENT,35,1
62740,CURRENT,37,1
62742,CURRENT,37,1
62745,CURRENT,88,1
62747,CURRENT,179,1
62750,CURRENT,147,1
62753,CURRENT,94,1
62755,CURRENT,92,1
62758,CURRENT,77,1
62761,CURRENT,70,1
62764,CURRENT,37,1
62767,CURRENT,37,1
62769,CURRENT,37,1
62772,CURRENT,37,1
62774,CURRENT,47,1
62777,CURRENT,40,1
62780,CURRENT,41,1
62782,CURRENT,41,1
62785,CURRENT,39,1
62787,CURRENT,38,1
62790,CURRENT,39,1
62792,CURRENT,40,1
62795,CURRENT,40,1
62798,CURRENT,42,1
62800,CURRENT,46,1
62803,CURRENT,45,1
62806,CURRENT,46,1
62809,CURRENT,47,1
62811,CURRENT,47,1
62814,CURRENT,46,1
62817,CURRENT,46,1
62819,CURRENT,47,1
62822,CURRENT,47,1
62824,CURRENT,47,1
62827,CURRENT,46,1
62829,CURRENT,47,1
62832,CURRENT,48,1
62835,CURRENT,47,1
62837,CURRENT,46,1
62840,CURRENT,47,1
62842,CURRENT,48,1
62845,CURRENT,47,1
62848,CURRENT,46,1
62851,CURRENT,46,1
62854,CURRENT,48,1
62856,CURRENT,48,1
62859,CURRENT,47,1
62861,CURRENT,46,1
62864,CURRENT,47,1
62866,CURRENT,48,1
62869,CURRENT,47,1
62872,CURRENT,46,1
62874,CURRENT,9,1
62877,CURRENT,9,1
62879,CURRENT,9,1
62882,CURRENT,9,1
62884,CURRENT,9,1
62887,CURRENT,9,1
62889,CURRENT,10,1
62893,CURRENT,9,1
62895,CURRENT,9,1
62898,CURRENT,8,1
62900,CURRENT,9,1
62903,CURRENT,9,1
62905,CURRENT,9,1
62908,CURRENT,9,1
62910,CURRENT,9,1
62913,CURRENT,10,1
62915,CURRENT,9,1
62918,CURRENT,9,1
62920,CURRENT,9,1
62923,CURRENT,9,1
62925,CURRENT,9,1
62928,CURRENT,9,1
62930,CURRENT,9,1
62934,CURRENT,9,1
62936,CURRENT,10,1
62939,CURRENT,9,1
62941,CURRENT,9,1
62944,CURRENT,8,1
69293,CURRENT,219,2
69295,CURRENT,40,2
69297,CURRENT,131,2
69298,CURRENT,12,2
69300,CURRENT,8,2
69302,CURRENT,5,2
69304,CURRENT,4,2
69307,CURRENT,4,2
69309,CURRENT,5,2
69312,CURRENT,5,2
69314,CURRENT,4,2
69317,CURRENT,4,2
69319,CURRENT,4,2
69322,CURRENT,4,2
69324,CURRENT,4,2
69327,CURRENT,4,2
69329,CURRENT,4,2
69332,CURRENT,5,2
69335,CURRENT,4,2
69338,CURRENT,4,2
69340,CURRENT,4,2
69343,CURRENT,4,2
69345,CURRENT,4,2
69348,CURRENT,4,2
69350,CURRENT,3,2
69353,CURRENT,4,2
69355,CURRENT,5,2
69358,CURRENT,4,2
69360,CURRENT,4,2
69363,CURRENT,4,2
69365,CURRENT,5,2
69368,CURRENT,4,2
69370,CURRENT,3,2
69373,CURRENT,4,2
69376,CURRENT,5,2
69379,CURRENT,5,2
69381,CURRENT,5,2
69384,CURRENT,4,2
69386,CURRENT,5,2
69389,CURRENT,5,2
69391,CURRENT,5,2
69394,CURRENT,4,2
69396,CURRENT,4,2
69399,CURRENT,5,2
69401,CURRENT,5,2
69404,CURRENT,5,2
69406,CURRENT,4,2
69409,CURRENT,4,2
69411,CURRENT,6,2
69414,CURRENT,6,2
69416,CURRENT,9,2
69420,CURRENT,9,2
69422,CURRENT,10,2
69425,CURRENT,9,2
69427,CURRENT,9,2
69430,CURRENT,9,2
69432,CURRENT,9,2
69435,CURRENT,10,2
69437,CURRENT,9,2
69440,CURRENT,9,2
69442,CURRENT,9,2
69445,CURRENT,10,2
69447,CURRENT,9,2
69450,CURRENT,9,2
69452,CURRENT,9,2
69455,CURRENT,9,2
69457,CURRENT,9,2
69460,CURRENT,9,2
69463,CURRENT,8,2
69466,CURRENT,9,2
69468,CURRENT,9,2
69471,CURRENT,9,2
69473,CURRENT,9,2
69476,CURRENT,910,2
69478,CURRENT,875,2
69481,CURRENT,950,2
69484,CURRENT,880,2
69486,CURRENT,850,2
69489,CURRENT,954,2
69491,CURRENT,855,2
69494,CURRENT,810,2
69497,CURRENT,792,2
69499,CURRENT,693,2
69502,CURRENT,808,2
69506,CURRENT,644,2
69508,CURRENT,643,2
69511,CURRENT,782,2
69514,CURRENT,636,2
69516,CURRENT,533,2
69519,CURRENT,756,2
69522,CURRENT,536,2
69524,CURRENT,561,2
69527,CURRENT,543,2
69530,CURRENT,601,2
69532,CURRENT,673,2
69535,CURRENT,594,2
69538,CURRENT,365,2
69540,CURRENT,277,2
69543,CURRENT,372,2
69547,CURRENT,350,2
69549,CURRENT,224,2
69552,CURRENT,183,2
69555,CURRENT,424,2
69557,CURRENT,288,2
69560,CURRENT,208,2
69563,CURRENT,194,2
69565,CURRENT,218,2
69568,CURRENT,196,2
69571,CURRENT,58,2
69573,CURRENT,52,2
69576,CURRENT,41,2
69578,CURRENT,46,2
69581,CURRENT,52,2
69583,CURRENT,58,2
69586,CURRENT,53,2
69590,CURRENT,53,2
69592,CURRENT,48,2
69595,CURRENT,43,2
69597,CURRENT,44,2
69600,CURRENT,41,2
69602,CURRENT,43,2
69605,CURRENT,40,2
69608,CURRENT,37,2
69610,CURRENT,35,2
69613,CURRENT,35,2
69615,CURRENT,38,2
69618,CURRENT,39,2
69620,CURRENT,35,2
69623,CURRENT,28,2
69626,CURRENT,36,2
69628,CURRENT,37,2
69632,CURRENT,36,2
69634,CURRENT,115,2
69637,CURRENT,139,2
69640,CURRENT,123,2
69642,CURRENT,107,2
69645,CURRENT,93,2
69647,CURRENT,79,2
69650,CURRENT,37,2
69653,CURRENT,40,2
69655,CURRENT,65,2
69658,CURRENT,64,2
69660,CURRENT,53,2
69663,CURRENT,37,2
69665,CURRENT,36,2
69668,CURRENT,37,2
69671,CURRENT,42,2
69673,CURRENT,44,2
69677,CURRENT,9,2
69679,CURRENT,9,2
69682,CURRENT,9,2
69684,CURRENT,9,2
69687,CURRENT,9,2
69689,CURRENT,8,2
69692,CURRENT,9,2
69694,CURRENT,9,2
69697,CURRENT,9,2
69699,CURRENT,9,2
69702,CURRENT,9,2
69704,CURRENT,9,2
69707,CURRENT,9,2
69709,CURRENT,9,2
69712,CURRENT,9,2
69714,CURRENT,9,2
69718,CURRENT,10,2
69720,CURRENT,9,2
69723,CURRENT,8,2
69725,CURRENT,9,2
69728,CURRENT,9,2
69730,CURRENT,9,2
69733,CURRENT,9,2
69735,CURRENT,8,2
69738,CURRENT,9,2
69740,CURRENT,9,2
69743,CURRENT,9,2
69745,CURRENT,8,2
69748,CURRENT,9,2
69750,CURRENT,10,2
69753,CURRENT,9,2
69755,CURRENT,8,2
69758,CURRENT,9,2
69761,CURRENT,9,2
69764,CURRENT,9,2
69766,CURRENT,9,2
69769,CURRENT,9,2
69771,CURRENT,9,2
69774,CURRENT,9,2
69776,CURRENT,9,2
69779,CURRENT,8,2
69781,CURRENT,8,2
69784,CURRENT,9,2
69786,CURRENT,9,2
69789,CURRENT,9,2
69791,CURRENT,9,2
69793,CURRENT,9,2
69796,CURRENT,9,2
69798,CURRENT,9,2
69801,CURRENT,9,2
69804,CURRENT,9,2
69807,CURRENT,9,2
69809,CURRENT,9,2
69812,CURRENT,9,2
69814,CURRENT,8,2
69817,CURRENT,9,2
69819,CURRENT,10,2
69822,CURRENT,9,2
69824,CURRENT,9,2
