Time,CURRENT,mA
272325,CURRENT,245,8
272328,CURRENT,255,8
272330,CURRENT,236,8
272333,CURRENT,227,8
272336,CURRENT,232,8
272338,CURRENT,241,8
272342,CURRENT,251,8
272345,CURRENT,237,8
272347,CURRENT,227,8
272350,CURRENT,231,8
272353,CURRENT,233,8
272355,CURRENT,232,8
272358,CURRENT,232,8
272360,CURRENT,232,8
272363,CURRENT,232,8
272366,CURRENT,233,8
272368,CURRENT,232,8
272371,CURRENT,234,8
272374,CURRENT,233,8
272376,CURRENT,232,8
272379,CURRENT,235,8
272382,CURRENT,232,8
272385,CURRENT,233,8
272388,CURRENT,233,8
272391,CURRENT,232,8
272393,CURRENT,234,8
272396,CURRENT,232,8
272399,CURRENT,234,8
272401,CURRENT,245,8
272404,CURRENT,252,8
272407,CURRENT,245,8
272409,CURRENT,229,8
272412,CURRENT,228,8
272415,CURRENT,245,8
272417,CURRENT,256,8
272420,CURRENT,228,8
272423,CURRENT,226,8
272425,CURRENT,234,8
272429,CURRENT,233,8
272432,CURRENT,234,8
272434,CURRENT,232,8
272437,CURRENT,232,8
272440,CURRENT,234,8
272442,CURRENT,232,8
272445,CURRENT,234,8
272447,CURRENT,232,8
272450,CURRENT,233,8
272453,CURRENT,233,8
272455,CURRENT,232,8
272458,CURRENT,234,8
272461,CURRENT,233,8
272463,CURRENT,234,8
272466,CURRENT,233,8
272470,CURRENT,235,8
272472,CURRENT,256,8
272475,CURRENT,238,8
272478,CURRENT,227,8
272480,CURRENT,232,8
272483,CURRENT,232,8
272486,CURRENT,233,8
272488,CURRENT,233,8
272491,CURRENT,233,8
272494,CURRENT,233,8
272496,CURRENT,232,8
272499,CURRENT,234,8
272502,CURRENT,247,8
272504,CURRENT,257,8
272507,CURRENT,228,8
272510,CURRENT,227,8
272513,CURRENT,234,8
272516,CURRENT,233,8
272519,CURRENT,235,8
272521,CURRENT,232,8
272524,CURRENT,233,8
272527,CURRENT,247,8
272529,CURRENT,244,8
272532,CURRENT,241,8
272534,CURRENT,235,8
272537,CURRENT,226,8
272540,CURRENT,232,8
272542,CURRENT,232,8
272545,CURRENT,234,8
272548,CURRENT,243,8
272550,CURRENT,255,8
272553,CURRENT,235,8
272557,CURRENT,226,8
272559,CURRENT,234,8
272562,CURRENT,232,8
272565,CURRENT,234,8
272567,CURRENT,233,8
272570,CURRENT,246,8
272573,CURRENT,255,8
272575,CURRENT,227,8
272578,CURRENT,226,8
272581,CURRENT,233,8
272583,CURRENT,235,8
272586,CURRENT,233,8
272589,CURRENT,232,8
272591,CURRENT,234,8
272594,CURRENT,232,8
272598,CURRENT,234,8
272600,CURRENT,233,8
272603,CURRENT,233,8
272606,CURRENT,235,8
272608,CURRENT,233,8
272611,CURRENT,234,8
272614,CURRENT,232,8
272616,CURRENT,232,8
272619,CURRENT,233,8
272621,CURRENT,232,8
272624,CURRENT,234,8
272627,CURRENT,232,8
272629,CURRENT,234,8
272632,CURRENT,233,8
272635,CURRENT,232,8
272637,CURRENT,234,8
272641,CURRENT,233,8
272644,CURRENT,234,8
272646,CURRENT,232,8
272649,CURRENT,232,8
272652,CURRENT,234,8
272654,CURRENT,232,8
272657,CURRENT,234,8
272660,CURRENT,232,8
272662,CURRENT,233,8
272665,CURRENT,233,8
272668,CURRENT,232,8
272670,CURRENT,235,8
272673,CURRENT,233,8
272676,CURRENT,234,8
272678,CURRENT,233,8
272681,CURRENT,233,8
272685,CURRENT,234,8
272687,CURRENT,233,8
272690,CURRENT,234,8
272693,CURRENT,233,8
272695,CURRENT,233,8
272698,CURRENT,248,8
272701,CURRENT,254,8
272703,CURRENT,244,8
272706,CURRENT,228,8
272708,CURRENT,225,8
272711,CURRENT,233,8
272714,CURRENT,233,8
272716,CURRENT,235,8
272719,CURRENT,233,8
272722,CURRENT,234,8
272724,CURRENT,233,8
272728,CURRENT,233,8
272731,CURRENT,235,8
272733,CURRENT,233,8
272736,CURRENT,234,8
272739,CURRENT,234,8
272741,CURRENT,232,8
272744,CURRENT,234,8
272747,CURRENT,233,8
272749,CURRENT,233,8
272752,CURRENT,233,8
272755,CURRENT,233,8
272757,CURRENT,234,8
272760,CURRENT,233,8
272763,CURRENT,235,8
272765,CURRENT,233,8
272769,CURRENT,233,8
272772,CURRENT,234,8
272774,CURRENT,232,8
272777,CURRENT,234,8
272780,CURRENT,233,8
272782,CURRENT,233,8
272785,CURRENT,235,8
272788,CURRENT,232,8
272790,CURRENT,234,8
272793,CURRENT,232,8
272795,CURRENT,232,8
272798,CURRENT,233,8
272801,CURRENT,232,8
272803,CURRENT,235,8
272806,CURRENT,232,8
272809,CURRENT,234,8
272812,CURRENT,233,8
272815,CURRENT,241,8
272818,CURRENT,257,8
272820,CURRENT,248,8
272823,CURRENT,242,8
272826,CURRENT,240,8
272828,CURRENT,225,8
272831,CURRENT,233,8
272834,CURRENT,233,8
272836,CURRENT,234,8
272839,CURRENT,233,8
272842,CURRENT,233,8
272844,CURRENT,233,8
272847,CURRENT,247,8
272850,CURRENT,255,8
272852,CURRENT,227,8
272856,CURRENT,229,8
272859,CURRENT,247,8
272861,CURRENT,253,8
272864,CURRENT,230,8
272867,CURRENT,225,8
272869,CURRENT,234,8
272872,CURRENT,247,8
272875,CURRENT,249,8
272877,CURRENT,233,8
272880,CURRENT,225,8
272882,CURRENT,233,8
272885,CURRENT,233,8
272888,CURRENT,232,8
272890,CURRENT,233,8
272893,CURRENT,233,8
272897,CURRENT,234,8
272899,CURRENT,233,8
272902,CURRENT,233,8
272905,CURRENT,234,8
272907,CURRENT,233,8
272910,CURRENT,248,8
272913,CURRENT,254,8
272915,CURRENT,241,8
272918,CURRENT,227,8
272921,CURRENT,227,8
272923,CURRENT,234,8
272926,CURRENT,233,8
272929,CURRENT,233,8
272931,CURRENT,233,8
272934,CURRENT,232,8
272937,CURRENT,234,8
272940,CURRENT,233,8
272943,CURRENT,234,8
272946,CURRENT,232,8
272948,CURRENT,232,8
272951,CURRENT,234,8
272954,CURRENT,232,8
272956,CURRENT,234,8
272959,CURRENT,233,8
272962,CURRENT,233,8
272964,CURRENT,233,8
272967,CURRENT,232,8
272969,CURRENT,234,8
272972,CURRENT,233,8
272975,CURRENT,232,8
272977,CURRENT,233,8
272980,CURRENT,233,8
272984,CURRENT,234,8
272986,CURRENT,233,8
272989,CURRENT,233,8
272992,CURRENT,234,8
272994,CURRENT,233,8
272997,CURRENT,255,8
273000,CURRENT,244,8
273002,CURRENT,226,8
273005,CURRENT,232,8
273008,CURRENT,232,8
273010,CURRENT,234,8
273013,CURRENT,233,8
273016,CURRENT,234,8
273018,CURRENT,233,8
273021,CURRENT,232,8
273025,CURRENT,234,8
273027,CURRENT,233,8
273030,CURRENT,234,8
273033,CURRENT,250,8
273035,CURRENT,249,8
273038,CURRENT,228,8
273041,CURRENT,229,8
273043,CURRENT,248,8
273046,CURRENT,255,8
273049,CURRENT,227,8
273051,CURRENT,226,8
273054,CURRENT,232,8
273056,CURRENT,234,8
273059,CURRENT,232,8
273062,CURRENT,234,8
273064,CURRENT,233,8
273068,CURRENT,232,8
273071,CURRENT,235,8
273073,CURRENT,232,8
273076,CURRENT,233,8
273079,CURRENT,233,8
273081,CURRENT,231,8
273084,CURRENT,234,8
273087,CURRENT,232,8
273089,CURRENT,233,8
273092,CURRENT,232,8
273095,CURRENT,232,8
273097,CURRENT,232,8
273100,CURRENT,249,8
273103,CURRENT,251,8
273105,CURRENT,226,8
273108,CURRENT,231,8
273112,CURRENT,232,8
273114,CURRENT,231,8
273117,CURRENT,234,8
273120,CURRENT,232,8
273122,CURRENT,234,8
273125,CURRENT,233,8
273128,CURRENT,232,8
273130,CURRENT,234,8
273133,CURRENT,232,8
273136,CURRENT,232,8
273138,CURRENT,232,8
273141,CURRENT,232,8
273143,CURRENT,232,8
273146,CURRENT,232,8
273149,CURRENT,234,8
273152,CURRENT,233,8
273155,CURRENT,233,8
273158,CURRENT,234,8
273160,CURRENT,232,8
273163,CURRENT,234,8
273166,CURRENT,232,8
273168,CURRENT,232,8
273171,CURRENT,234,8
273174,CURRENT,232,8
273176,CURRENT,234,8
273179,CURRENT,232,8
273182,CURRENT,232,8
273184,CURRENT,232,8
273187,CURRENT,232,8
273190,CURRENT,234,8
273192,CURRENT,233,8
273196,CURRENT,233,8
273199,CURRENT,232,8
273201,CURRENT,232,8
273204,CURRENT,248,8
273207,CURRENT,255,8
273209,CURRENT,228,8
273212,CURRENT,226,8
273215,CURRENT,232,8
273217,CURRENT,234,8
273220,CURRENT,231,8
273223,CURRENT,233,8
273225,CURRENT,232,8
273228,CURRENT,232,8
273230,CURRENT,232,8
273233,CURRENT,232,8
273236,CURRENT,234,8
273239,CURRENT,233,8
273242,CURRENT,234,8
273245,CURRENT,233,8
273247,CURRENT,232,8
273250,CURRENT,235,8
273253,CURRENT,246,8
273255,CURRENT,242,8
273258,CURRENT,226,8
273261,CURRENT,231,8
273263,CURRENT,234,8
273266,CURRENT,232,8
273269,CURRENT,234,8
273271,CURRENT,232,8
273274,CURRENT,232,8
273277,CURRENT,233,8
273280,CURRENT,232,8
273283,CURRENT,235,8
273286,CURRENT,232,8
273288,CURRENT,233,8
273291,CURRENT,232,8
273294,CURRENT,232,8
273296,CURRENT,234,8
273299,CURRENT,232,8
273302,CURRENT,234,8
273304,CURRENT,232,8
273307,CURRENT,232,8
273310,CURRENT,234,8
273312,CURRENT,232,8
273315,CURRENT,233,8
273317,CURRENT,244,8
273320,CURRENT,253,8
273324,CURRENT,233,8
273326,CURRENT,227,8
273329,CURRENT,234,8
273332,CURRENT,233,8
273334,CURRENT,234,8
273337,CURRENT,234,8
273340,CURRENT,232,8
273342,CURRENT,234,8
273345,CURRENT,232,8
273348,CURRENT,250,8
273350,CURRENT,248,8
273353,CURRENT,226,8
273356,CURRENT,231,8
273358,CURRENT,252,8
273361,CURRENT,235,8
273364,CURRENT,226,8
273367,CURRENT,232,8
273370,CURRENT,234,8
273373,CURRENT,233,8
273375,CURRENT,234,8
273378,CURRENT,232,8
273381,CURRENT,233,8
273383,CURRENT,234,8
273386,CURRENT,233,8
273389,CURRENT,235,8
273391,CURRENT,232,8
273394,CURRENT,233,8
273397,CURRENT,233,8
273399,CURRENT,232,8
273402,CURRENT,234,8
273404,CURRENT,233,8
273408,CURRENT,232,8
273411,CURRENT,233,8
273413,CURRENT,233,8
273416,CURRENT,234,8
273419,CURRENT,233,8
273421,CURRENT,235,8
273424,CURRENT,233,8
273427,CURRENT,232,8
273429,CURRENT,234,8
273432,CURRENT,232,8
273435,CURRENT,234,8
273437,CURRENT,233,8
273440,CURRENT,232,8
273443,CURRENT,233,8
280198,CURRENT,0,9
280200,CURRENT,70,9
280202,CURRENT,160,9
280203,CURRENT,28,9
280205,CURRENT,7,9
280207,CURRENT,4,9
280209,CURRENT,5,9
280212,CURRENT,5,9
280214,CURRENT,5,9
280217,CURRENT,4,9
280219,CURRENT,4,9
280222,CURRENT,5,9
280224,CURRENT,5,9
280227,CURRENT,3,9
280229,CURRENT,4,9
280232,CURRENT,5,9
280235,CURRENT,4,9
280238,CURRENT,4,9
280240,CURRENT,3,9
280243,CURRENT,5,9
280245,CURRENT,4,9
280248,CURRENT,4,9
280250,CURRENT,3,9
280253,CURRENT,4,9
280255,CURRENT,4,9
280258,CURRENT,4,9
280260,CURRENT,3,9
280262,CURRENT,4,9
280265,CURRENT,5,9
280267,CURRENT,4,9
280270,CURRENT,4,9
280272,CURRENT,4,9
280275,CURRENT,4,9
280278,CURRENT,4,9
280281,CURRENT,4,9
280283,CURRENT,5,9
280286,CURRENT,6,9
280288,CURRENT,5,9
280291,CURRENT,4,9
280293,CURRENT,5,9
280296,CURRENT,5,9
280298,CURRENT,5,9
280301,CURRENT,4,9
280303,CURRENT,5,9
280306,CURRENT,5,9
280308,CURRENT,5,9
280311,CURRENT,4,9
280313,CURRENT,5,9
280316,CURRENT,5,9
280318,CURRENT,5,9
280322,CURRENT,4,9
280324,CURRENT,9,9
280327,CURRENT,9,9
280329,CURRENT,9,9
280332,CURRENT,9,9
280334,CURRENT,9,9
280337,CURRENT,9,9
280339,CURRENT,9,9
280342,CURRENT,9,9
280344,CURRENT,9,9
280347,CURRENT,9,9
280349,CURRENT,9,9
280352,CURRENT,9,9
280354,CURRENT,9,9
280357,CURRENT,10,9
280359,CURRENT,9,9
280363,CURRENT,9,9
280365,CURRENT,9,9
280368,CURRENT,9,9
280370,CURRENT,9,9
280373,CURRENT,9,9
280375,CURRENT,9,9
280378,CURRENT,9,9
280380,CURRENT,10,9
280383,CURRENT,1077,9
280385,CURRENT,898,9
280388,CURRENT,785,9
280391,CURRENT,878,9
280393,CURRENT,939,9
280396,CURRENT,653,9
280399,CURRENT,914,9
280401,CURRENT,796,9
280404,CURRENT,844,9
280408,CURRENT,845,9
280410,CURRENT,886,9
280413,CURRENT,878,9
280416,CURRENT,808,9
280418,CURRENT,829,9
280421,CURRENT,789,9
280424,CURRENT,874,9
280426,CURRENT,846,9
280429,CURRENT,790,9
280432,CURRENT,741,9
280434,CURRENT,634,9
280437,CURRENT,564,9
280440,CURRENT,726,9
280442,CURRENT,811,9
280445,CURRENT,799,9
280449,CURRENT,715,9
280451,CURRENT,910,9
280454,CURRENT,752,9
280457,CURRENT,620,9
280459,CURRENT,803,9
280462,CURRENT,703,9
280464,CURRENT,478,9
280467,CURRENT,699,9
280470,CURRENT,585,9
280472,CURRENT,793,9
280475,CURRENT,680,9
280478,CURRENT,563,9
280480,CURRENT,490,9
280483,CURRENT,762,9
280486,CURRENT,627,9
280488,CURRENT,691,9
280492,CURRENT,636,9
280495,CURRENT,476,9
280497,CURRENT,633,9
280500,CURRENT,704,9
280503,CURRENT,588,9
280505,CURRENT,514,9
280508,CURRENT,592,9
280511,CURRENT,814,9
280513,CURRENT,416,9
280516,CURRENT,866,9
280519,CURRENT,152,9
280521,CURRENT,575,9
280524,CURRENT,166,9
280527,CURRENT,579,9
280529,CURRENT,361,9
280532,CURRENT,446,9
280536,CURRENT,626,9
280538,CURRENT,107,9
280541,CURRENT,725,9
280544,CURRENT,48,9
280546,CURRENT,968,9
280549,CURRENT,248,9
280551,CURRENT,759,9
280554,CURRENT,122,9
280557,CURRENT,504,9
280559,CURRENT,322,9
280562,CURRENT,32,9
280565,CURRENT,759,9
280567,CURRENT,101,9
280570,CURRENT,828,9
280573,CURRENT,186,9
280576,CURRENT,764,9
280579,CURRENT,423,9
280582,CURRENT,454,9
280584,CURRENT,627,9
280587,CURRENT,67,9
280589,CURRENT,714,9
280592,CURRENT,66,9
280595,CURRENT,635,9
280597,CURRENT,242,9
280600,CURRENT,499,9
280603,CURRENT,275,9
280605,CURRENT,509,9
280608,CURRENT,521,9
280611,CURRENT,74,9
280613,CURRENT,427,9
280616,CURRENT,120,9
280619,CURRENT,820,9
280622,CURRENT,195,9
280625,CURRENT,765,9
280627,CURRENT,256,9
280630,CURRENT,303,9
280633,CURRENT,328,9
280635,CURRENT,97,9
280638,CURRENT,516,9
280641,CURRENT,310,9
280643,CURRENT,414,9
280646,CURRENT,229,9
280649,CURRENT,524,9
280651,CURRENT,415,9
280654,CURRENT,510,9
280657,CURRENT,491,9
280659,CURRENT,430,9
280663,CURRENT,414,9
280666,CURRENT,197,9
280668,CURRENT,667,9
280671,CURRENT,94,9
280673,CURRENT,768,9
280676,CURRENT,267,9
280679,CURRENT,442,9
280681,CURRENT,333,9
280684,CURRENT,377,9
280687,CURRENT,286,9
280689,CURRENT,47,9
280692,CURRENT,515,9
280695,CURRENT,210,9
280697,CURRENT,350,9
280700,CURRENT,302,9
280704,CURRENT,233,9
280706,CURRENT,356,9
280709,CURRENT,396,9
280712,CURRENT,437,9
280714,CURRENT,392,9
280717,CURRENT,413,9
280719,CURRENT,407,9
280722,CURRENT,319,9
280725,CURRENT,204,9
280727,CURRENT,166,9
280730,CURRENT,171,9
280733,CURRENT,179,9
280735,CURRENT,219,9
280738,CURRENT,250,9
280741,CURRENT,110,9
280743,CURRENT,80,9
280747,CURRENT,148,9
280750,CURRENT,252,9
280752,CURRENT,267,9
280755,CURRENT,225,9
280758,CURRENT,230,9
280760,CURRENT,227,9
280763,CURRENT,233,9
280766,CURRENT,237,9
280768,CURRENT,238,9
280771,CURRENT,272,9
280774,CURRENT,284,9
280776,CURRENT,257,9
280779,CURRENT,242,9
280782,CURRENT,214,9
280784,CURRENT,226,9
280787,CURRENT,265,9
280790,CURRENT,256,9
280793,CURRENT,249,9
280796,CURRENT,232,9
280798,CURRENT,228,9
280801,CURRENT,237,9
280804,CURRENT,249,9
280806,CURRENT,254,9
280809,CURRENT,245,9
280812,CURRENT,242,9
280814,CURRENT,230,9
280817,CURRENT,232,9
280820,CURRENT,238,9
280822,CURRENT,237,9
280825,CURRENT,236,9
280828,CURRENT,237,9
280830,CURRENT,238,9
280834,CURRENT,254,9
280837,CURRENT,253,9
280839,CURRENT,247,9
280842,CURRENT,234,9
280845,CURRENT,230,9
280847,CURRENT,239,9
280850,CURRENT,237,9
280853,CURRENT,239,9
280855,CURRENT,238,9
280858,CURRENT,237,9
280861,CURRENT,238,9
280863,CURRENT,238,9
280866,CURRENT,240,9
280869,CURRENT,238,9
280871,CURRENT,238,9
280875,CURRENT,238,9
280877,CURRENT,250,9
280880,CURRENT,261,9
280883,CURRENT,252,9
280885,CURRENT,245,9
280888,CURRENT,232,9
280891,CURRENT,236,9
280893,CURRENT,240,9
280896,CURRENT,239,9
280899,CURRENT,240,9
280901,CURRENT,239,9
280904,CURRENT,256,9
280907,CURRENT,259,9
280909,CURRENT,247,9
280912,CURRENT,244,9
280915,CURRENT,232,9
280918,CURRENT,239,9
280921,CURRENT,240,9
280924,CURRENT,252,9
280926,CURRENT,263,9
280929,CURRENT,248,9
280932,CURRENT,249,9
280934,CURRENT,245,9
280937,CURRENT,235,9
280940,CURRENT,241,9
280942,CURRENT,239,9
280945,CURRENT,241,9
280948,CURRENT,240,9
280950,CURRENT,239,9
280953,CURRENT,240,9
280956,CURRENT,240,9
280958,CURRENT,242,9
280962,CURRENT,240,9
280964,CURRENT,242,9
280967,CURRENT,241,9
280970,CURRENT,240,9
280972,CURRENT,243,9
280975,CURRENT,240,9
280978,CURRENT,241,9
280980,CURRENT,241,9
280983,CURRENT,240,9
280986,CURRENT,242,9
280988,CURRENT,240,9
280991,CURRENT,242,9
280994,CURRENT,240,9
280996,CURRENT,240,9
280999,CURRENT,241,9
281003,CURRENT,240,9
281005,CURRENT,243,9
281008,CURRENT,241,9
281011,CURRENT,242,9
281013,CURRENT,241,9
281016,CURRENT,241,9
281019,CURRENT,242,9
281021,CURRENT,241,9
281024,CURRENT,242,9
281027,CURRENT,241,9
281029,CURRENT,241,9
281032,CURRENT,243,9
281035,CURRENT,240,9
281037,CURRENT,242,9
281040,CURRENT,241,9
281043,CURRENT,241,9
281046,CURRENT,241,9
281049,CURRENT,240,9
281051,CURRENT,242,9
281054,CURRENT,241,9
281057,CURRENT,243,9
281059,CURRENT,241,9
281062,CURRENT,241,9
281065,CURRENT,243,9
281067,CURRENT,241,9
281070,CURRENT,242,9
281073,CURRENT,241,9
281075,CURRENT,241,9
281078,CURRENT,243,9
281081,CURRENT,241,9
281083,CURRENT,242,9
281086,CURRENT,241,9
281090,CURRENT,240,9
281092,CURRENT,241,9
281095,CURRENT,241,9
281098,CURRENT,243,9
281100,CURRENT,241,9
281103,CURRENT,243,9
281106,CURRENT,242,9
281108,CURRENT,255,9
281111,CURRENT,257,9
281114,CURRENT,238,9
281116,CURRENT,241,9
281119,CURRENT,242,9
281122,CURRENT,242,9
281124,CURRENT,244,9
281127,CURRENT,242,9
281131,CURRENT,244,9
281133,CURRENT,242,9
281136,CURRENT,243,9
281138,CURRENT,242,9
281141,CURRENT,241,9
281144,CURRENT,243,9
281146,CURRENT,242,9
281149,CURRENT,247,9
281152,CURRENT,264,9
281154,CURRENT,249,9
281157,CURRENT,236,9
281160,CURRENT,242,9
281162,CURRENT,245,9
281165,CURRENT,243,9
281168,CURRENT,244,9
281170,CURRENT,244,9
281174,CURRENT,242,9
281177,CURRENT,244,9
281179,CURRENT,243,9
281182,CURRENT,244,9
281185,CURRENT,243,9
281187,CURRENT,243,9
281190,CURRENT,243,9
281193,CURRENT,243,9
281195,CURRENT,245,9
281198,CURRENT,243,9
281201,CURRENT,244,9
281203,CURRENT,243,9
281206,CURRENT,242,9
281209,CURRENT,245,9
281211,CURRENT,243,9
281214,CURRENT,245,9
281218,CURRENT,243,9
281220,CURRENT,243,9
281223,CURRENT,245,9
281225,CURRENT,242,9
281228,CURRENT,244,9
281231,CURRENT,243,9
281233,CURRENT,243,9
281236,CURRENT,243,9
281239,CURRENT,243,9
281241,CURRENT,245,9
281244,CURRENT,243,9
281247,CURRENT,245,9
281249,CURRENT,254,9
281252,CURRENT,265,9
281255,CURRENT,247,9
281257,CURRENT,236,9
281261,CURRENT,245,9
281264,CURRENT,244,9
281266,CURRENT,245,9
281269,CURRENT,245,9
281272,CURRENT,243,9
281274,CURRENT,246,9
281277,CURRENT,243,9
281280,CURRENT,244,9
281282,CURRENT,244,9
281285,CURRENT,244,9
281288,CURRENT,244,9
281290,CURRENT,244,9
281293,CURRENT,245,9
281296,CURRENT,244,9
281298,CURRENT,245,9
281302,CURRENT,244,9
281305,CURRENT,244,9
281307,CURRENT,246,9
281310,CURRENT,249,9
281312,CURRENT,268,9
281315,CURRENT,255,9
281318,CURRENT,239,9
281320,CURRENT,239,9
281323,CURRENT,244,9
281326,CURRENT,246,9
281328,CURRENT,244,9
281331,CURRENT,243,9
281334,CURRENT,245,9
281336,CURRENT,244,9
281339,CURRENT,246,9
281342,CURRENT,244,9
281345,CURRENT,246,9
281348,CURRENT,245,9
281351,CURRENT,246,9
281353,CURRENT,245,9
281356,CURRENT,244,9
281359,CURRENT,246,9
281361,CURRENT,244,9
281364,CURRENT,246,9
281367,CURRENT,245,9
281369,CURRENT,244,9
281372,CURRENT,247,9
281375,CURRENT,244,9
281377,CURRENT,246,9
281380,CURRENT,245,9
281383,CURRENT,244,9
281385,CURRENT,245,9
281389,CURRENT,245,9
281392,CURRENT,247,9
281394,CURRENT,244,9
281397,CURRENT,246,9
281399,CURRENT,245,9
281402,CURRENT,245,9
281405,CURRENT,247,9
281407,CURRENT,244,9
281410,CURRENT,246,9
281413,CURRENT,245,9
281415,CURRENT,245,9
281418,CURRENT,247,9
281421,CURRENT,245,9
281423,CURRENT,247,9
281426,CURRENT,244,9
281430,CURRENT,246,9
281432,CURRENT,245,9
281435,CURRENT,244,9
281438,CURRENT,245,9
281440,CURRENT,245,9
281443,CURRENT,247,9
281446,CURRENT,244,9
281448,CURRENT,246,9
281451,CURRENT,245,9
281454,CURRENT,245,9
281456,CURRENT,260,9
281459,CURRENT,266,9
281462,CURRENT,247,9
281464,CURRENT,241,9
281467,CURRENT,245,9
281470,CURRENT,247,9
281473,CURRENT,245,9
281476,CURRENT,247,9
281479,CURRENT,245,9
281481,CURRENT,246,9
281484,CURRENT,245,9
281486,CURRENT,245,9
281489,CURRENT,245,9
281492,CURRENT,245,9
281494,CURRENT,247,9
281497,CURRENT,245,9
281500,CURRENT,247,9
281502,CURRENT,245,9
281505,CURRENT,245,9
281508,CURRENT,248,9
281510,CURRENT,245,9
281513,CURRENT,246,9
281517,CURRENT,246,9
281519,CURRENT,245,9
281522,CURRENT,247,9
281525,CURRENT,245,9
281527,CURRENT,247,9
281530,CURRENT,245,9
281533,CURRENT,245,9
281535,CURRENT,245,9
281538,CURRENT,245,9
281541,CURRENT,246,9
281543,CURRENT,245,9
281546,CURRENT,247,9
281549,CURRENT,245,9
281551,CURRENT,247,9
281554,CURRENT,246,9
281558,CURRENT,245,9
281560,CURRENT,247,9
281563,CURRENT,245,9
281566,CURRENT,247,9
281568,CURRENT,246,9
281571,CURRENT,245,9
281573,CURRENT,248,9
281576,CURRENT,245,9
281579,CURRENT,247,9
281581,CURRENT,245,9
281584,CURRENT,244,9
281587,CURRENT,246,9
281589,CURRENT,245,9
281592,CURRENT,247,9
281595,CURRENT,245,9
281597,CURRENT,247,9
281601,CURRENT,246,9
281604,CURRENT,246,9
281606,CURRENT,247,9
281609,CURRENT,246,9
281612,CURRENT,247,9
281614,CURRENT,246,9
281617,CURRENT,246,9
281620,CURRENT,247,9
281622,CURRENT,245,9
281625,CURRENT,247,9
281628,CURRENT,245,9
281630,CURRENT,246,9
281633,CURRENT,245,9
281636,CURRENT,245,9
281638,CURRENT,246,9
281641,CURRENT,246,9
281645,CURRENT,248,9
281647,CURRENT,245,9
281650,CURRENT,247,9
281653,CURRENT,246,9
281655,CURRENT,245,9
281658,CURRENT,248,9
281660,CURRENT,246,9
281663,CURRENT,247,9
281666,CURRENT,246,9
281668,CURRENT,245,9
281671,CURRENT,247,9
281674,CURRENT,246,9
281676,CURRENT,247,9
281679,CURRENT,245,9
281682,CURRENT,245,9
281684,CURRENT,246,9
281688,CURRENT,245,9
281691,CURRENT,248,9
281693,CURRENT,246,9
281696,CURRENT,247,9
281699,CURRENT,246,9
281701,CURRENT,246,9
281704,CURRENT,247,9
281707,CURRENT,246,9
281709,CURRENT,248,9
281712,CURRENT,246,9
281715,CURRENT,246,9
281717,CURRENT,247,9
281720,CURRENT,245,9
281723,CURRENT,262,9
281725,CURRENT,269,9
281729,CURRENT,241,9
281732,CURRENT,240,9
281734,CURRENT,245,9
281737,CURRENT,246,9
281740,CURRENT,245,9
281742,CURRENT,248,9
281745,CURRENT,246,9
281747,CURRENT,247,9
281750,CURRENT,246,9
281753,CURRENT,245,9
281755,CURRENT,248,9
281758,CURRENT,246,9
281761,CURRENT,247,9
281763,CURRENT,260,9
281766,CURRENT,269,9
281769,CURRENT,242,9
281772,CURRENT,238,9
281775,CURRENT,247,9
281778,CURRENT,246,9
281780,CURRENT,246,9
281783,CURRENT,246,9
281786,CURRENT,245,9
281788,CURRENT,247,9
281791,CURRENT,246,9
281794,CURRENT,247,9
281796,CURRENT,246,9
281799,CURRENT,246,9
281802,CURRENT,248,9
281804,CURRENT,245,9
281807,CURRENT,247,9
281810,CURRENT,246,9
281812,CURRENT,246,9
281816,CURRENT,248,9
281819,CURRENT,245,9
281821,CURRENT,247,9
281824,CURRENT,246,9
281827,CURRENT,246,9
281829,CURRENT,246,9
281832,CURRENT,246,9
281834,CURRENT,246,9
281837,CURRENT,245,9
281840,CURRENT,260,9
281842,CURRENT,266,9
281845,CURRENT,246,9
281848,CURRENT,242,9
281850,CURRENT,245,9
281853,CURRENT,247,9
281857,CURRENT,245,9
281859,CURRENT,247,9
281862,CURRENT,246,9
281865,CURRENT,246,9
281867,CURRENT,248,9
281870,CURRENT,245,9
281873,CURRENT,247,9
281875,CURRENT,246,9
281878,CURRENT,245,9
281881,CURRENT,246,9
281883,CURRENT,246,9
281886,CURRENT,247,9
281889,CURRENT,246,9
281891,CURRENT,247,9
281894,CURRENT,246,9
281897,CURRENT,246,9
281900,CURRENT,248,9
281903,CURRENT,246,9
281906,CURRENT,247,9
281908,CURRENT,246,9
281911,CURRENT,246,9
281914,CURRENT,247,9
281916,CURRENT,246,9
281919,CURRENT,248,9
281921,CURRENT,245,9
281924,CURRENT,246,9
281927,CURRENT,246,9
281929,CURRENT,245,9
281932,CURRENT,246,9
281935,CURRENT,246,9
281937,CURRENT,247,9
281940,CURRENT,246,9
281944,CURRENT,248,9
281946,CURRENT,247,9
281949,CURRENT,246,9
281952,CURRENT,248,9
281954,CURRENT,246,9
281957,CURRENT,247,9
281960,CURRENT,246,9
281962,CURRENT,245,9
281965,CURRENT,248,9
281968,CURRENT,246,9
281970,CURRENT,247,9
281973,CURRENT,246,9
281976,CURRENT,245,9
281978,CURRENT,246,9
281981,CURRENT,246,9
